Game_ID,Score_Dif,Session_num,Time
5,3,1,19.766666666666666
5,1,1,19.566666666666666
5,3,1,18.8
5,0,1,18.633333333333333
5,2,1,18.116666666666667
5,0,1,17.616666666666667
5,3,1,16.216666666666665
5,1,1,15.916666666666666
5,3,1,15.6
5,1,1,15.266666666666667
5,3,1,14.566666666666666
5,5,1,13.516666666666667
5,2,1,12.916666666666666
5,4,1,12.55
5,6,1,10.95
5,9,1,10.65
5,8,1,9.05
5,10,1,8.233333333333333
5,8,1,7.983333333333333
5,7,1,7.316666666666666
5,6,1,6.333333333333333
5,8,1,6.0
5,7,1,5.616666666666667
5,10,1,4.8
5,12,1,4.133333333333334
5,9,1,3.466666666666667
5,11,1,3.1333333333333333
5,9,1,3.0
5,11,1,2.6
5,9,1,2.45
5,11,1,1.5666666666666667
5,14,1,1.1666666666666667
5,12,1,0.8833333333333333
5,14,1,0.7333333333333333
5,12,2,19.65
5,10,2,19.283333333333335
5,9,2,17.533333333333335
5,7,2,17.016666666666666
5,5,2,16.333333333333332
5,6,2,15.85
5,8,2,15.416666666666666
5,6,2,15.25
5,8,2,14.85
5,10,2,14.166666666666666
5,8,2,13.9
5,10,2,12.933333333333334
5,12,2,12.35
5,11,2,11.933333333333334
5,13,2,11.05
5,15,2,10.45
5,13,2,10.2
5,12,2,10.033333333333333
5,15,2,8.4
5,17,2,7.8
5,15,2,6.616666666666667
5,17,2,6.133333333333334
5,20,2,5.633333333333333
5,18,2,5.35
5,20,2,4.333333333333333
5,19,2,4.033333333333333
5,20,2,3.6
5,22,2,2.8166666666666664
5,20,2,1.9166666666666665
5,21,2,1.5833333333333335
5,19,2,0.6666666666666666
