Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,From,Game_ID,Lineup_ID,Lineup_Players,Lineup_Score,Min,OffReb,Oppo_Ast,Oppo_Block,Oppo_DefReb,Oppo_FGA,Oppo_FGM,Oppo_FGm,Oppo_FTA,Oppo_FTM,Oppo_FTm,Oppo_Foul,Oppo_OffReb,Oppo_Score,Oppo_Stl,Oppo_Three_FGA,Oppo_Three_FGM,Oppo_Three_FGm,Oppo_TtlReb,Oppo_Turnover,Oppo_Two_FGA,Oppo_Two_FGM,Oppo_Two_FGm,PlusMinus,Stl,Team_Name,Three_FGA,Three_FGM,Three_FGm,To,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,session_number
2,1,7,14,7,7,0,0,0,0,20.0,20,1,"Brandon Emerick,Kevin Diemer,Kivontay Shaw,Tony Diemer,Will Adams",14,8.933333333333334,2,3,0,4,14,5,9,2,2,0,1,0,14,0,6,2,4,4,2,8,3,5,0,1,Rockford Regents,1,0,1,11.066666666666666,9,1,13,7,6,1
0,0,2,5,2,3,0,0,0,1,11.066666666666666,20,2,"Brandon Emerick,Kivontay Shaw,Talon Hardin,Taylor Krocker,Tony Diemer",5,4.166666666666666,0,2,0,3,5,2,3,2,2,0,0,1,7,2,2,1,1,4,2,3,1,2,-2,2,Rockford Regents,2,1,1,6.9,2,3,3,1,2,1
2,1,1,7,4,3,2,1,1,0,6.9,20,3,"Brandon Emerick,Kevin Diemer,Talon Hardin,Taylor Krocker,Will Adams",10,4.45,0,1,2,2,5,4,1,0,0,0,2,0,9,0,1,1,0,2,4,4,3,1,1,2,Rockford Regents,3,1,2,2.45,1,0,4,3,1,1
1,0,1,2,1,1,0,0,0,2,2.45,20,4,"Brandon Emerick,Kevin Diemer,Kivontay Shaw,Talon Hardin,Tony Diemer",3,2.066666666666667,0,1,0,1,2,1,1,2,2,0,1,0,4,1,0,0,0,1,2,2,1,1,-1,1,Rockford Regents,1,1,0,0.38333333333333336,1,3,1,0,1,1
0,0,0,1,0,1,0,0,0,0,0.38333333333333336,20,5,"Kevin Diemer,Kivontay Shaw,Talon Hardin,Tony Diemer,Will Adams",0,0.38333333333333336,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,Rockford Regents,1,0,1,0.0,0,0,0,0,0,1
2,0,1,10,2,8,4,3,1,2,20.0,20,6,"Brandon Emerick,Kevin Diemer,Kivontay Shaw,Tony Diemer,Will Adams",8,5.7666666666666675,3,2,3,5,8,4,4,0,0,0,5,2,9,0,2,1,1,7,3,6,3,3,-1,2,Rockford Regents,3,1,2,14.233333333333333,4,0,7,1,6,2
0,0,2,6,0,6,2,1,1,2,14.233333333333333,20,7,"Brandon Emerick,Kevin Diemer,Kivontay Shaw,Talon Hardin,Taylor Krocker",1,2.8166666666666664,2,0,2,4,5,1,4,2,1,1,1,2,3,0,0,0,0,6,0,5,1,4,-2,0,Rockford Regents,1,0,1,11.416666666666666,4,0,5,0,5,2
0,0,0,0,0,0,2,2,0,0,11.416666666666666,20,8,"Kevin Diemer,Kivontay Shaw,Talon Hardin,Taylor Krocker,Will Adams",2,0.6833333333333336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,Rockford Regents,0,0,0,10.733333333333333,0,0,0,0,0,2
2,0,4,12,7,5,6,4,2,2,10.733333333333333,20,9,"Kivontay Shaw,Talon Hardin,Taylor Krocker,Tony Diemer,Will Adams",19,10.35,0,2,1,5,13,7,6,4,3,1,5,1,18,5,4,1,3,6,5,9,6,3,1,1,Rockford Regents,4,1,3,0.38333333333333336,4,4,8,6,2,2
0,0,1,1,0,1,0,0,0,1,0.38333333333333336,20,10,"Brandon Emerick,Kivontay Shaw,Talon Hardin,Tony Diemer,Will Adams",0,0.20000000000000004,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,Rockford Regents,1,0,1,0.18333333333333332,1,0,0,0,0,2
1,0,0,1,1,0,0,0,0,0,0.18333333333333332,20,11,"Brandon Emerick,Kivontay Shaw,Taylor Krocker,Tony Diemer,Will Adams",3,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Rockford Regents,1,1,0,0.05,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0.05,20,12,"Christian Payne,Kevin Diemer,Kivontay Shaw,Talon Hardin,Will Adams",0,0.01666666666666667,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,-2,0,Rockford Regents,0,0,0,0.03333333333333333,0,0,0,0,0,2
0,0,0,1,0,1,0,0,0,0,0.03333333333333333,20,13,"Brandon Emerick,Kivontay Shaw,Talon Hardin,Taylor Krocker,Tony Diemer",0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rockford Regents,1,0,1,0.0,0,0,0,0,0,2
