Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,1,1,0,0,0,0,0,3,14,0,3,0,1,1,0,0,0,0,0,0,201
0,0,0,2,0,2,0,0,0,0,3,17,0,0,0,2,0,2,0,0,0,0,0,201
0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,201
0,0,0,1,0,1,0,0,0,0,3,19,0,0,0,0,0,0,0,0,1,0,1,201
0,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,1,202
0,0,0,0,0,0,2,2,0,0,3,8,0,2,0,0,0,0,0,1,0,0,0,202
0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,202
1,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,200
0,0,0,2,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,2,200
0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,200
0,0,0,1,1,0,0,0,0,0,3,13,0,2,0,0,0,0,0,0,1,1,0,200
0,0,1,1,0,1,0,0,0,0,3,14,0,0,0,1,0,1,1,1,0,0,0,200
0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,200
0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,1,0,0,0,200
1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,204
0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,1,0,1,0,0,0,0,0,204
0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,204
0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,204
0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,204
0,0,0,2,1,1,0,0,0,1,3,11,0,3,0,2,1,1,0,0,0,0,0,204
1,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,204
0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,204
1,0,0,1,1,0,0,0,0,1,3,2,0,2,0,0,0,0,0,1,1,1,0,206
0,0,0,2,1,1,1,1,0,0,3,8,0,3,0,0,0,0,0,0,2,1,1,206
0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,206
0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,206
0,0,0,1,1,0,2,1,1,0,3,20,0,3,0,0,0,0,0,0,1,1,0,206
0,0,0,2,1,1,0,0,0,0,3,21,0,2,0,1,0,1,0,0,1,1,0,206
0,0,0,2,2,0,0,0,0,0,3,2,0,6,0,2,2,0,0,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,1,0,1,0,0,0,0,3,5,0,0,0,1,0,1,0,0,0,0,0,208
0,0,0,2,1,1,1,0,1,0,3,6,1,2,0,0,0,0,1,0,2,1,1,208
0,0,0,2,1,1,0,0,0,0,3,7,0,3,0,2,1,1,0,0,0,0,0,208
0,0,1,0,0,0,2,2,0,0,3,8,0,2,0,0,0,0,1,0,0,0,0,208
0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,208
1,0,0,1,0,1,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,1,208
0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,208
1,0,1,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,1,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,1,0,1,2,1,1,0,3,2,0,1,1,0,0,0,0,0,1,0,1,213
0,0,1,1,1,0,0,0,0,0,3,3,0,2,0,0,0,0,1,0,1,1,0,213
0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,213
0,0,0,1,1,0,0,0,0,0,3,7,0,3,0,1,1,0,0,0,0,0,0,213
