Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,1,0,0,0,0,0,11,15,0,3,0,1,1,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,1,0,0,0,0,0,11,21,0,3,0,1,1,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,0,1,0,0,0,0,11,23,0,0,0,1,0,1,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,1,11,24,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,0,1,0,0,0,0,13,2,0,0,0,1,0,1,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,138
0,0,1,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,1,0,0,0,0,138
0,0,0,2,2,0,0,0,0,0,13,10,0,6,0,2,2,0,0,0,0,0,0,138
0,0,0,2,1,1,0,0,0,0,13,11,0,3,0,2,1,1,0,0,0,0,0,138
0,0,0,1,1,0,0,0,0,0,13,12,0,2,0,0,0,0,0,1,1,1,0,138
0,0,0,0,0,0,0,0,0,1,13,16,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,1,0,0,0,0,1,13,18,0,2,0,0,0,0,0,0,1,1,0,138
0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,138
0,0,0,1,1,0,0,0,0,0,8,8,0,3,0,1,1,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,1,0,0,0,0,0,8,10,0,2,0,0,0,0,0,0,1,1,0,138
