team_name,player_name,format_name,category_name,element_name,format_id,category_id,element_id,player_id,uploaded_date,percentage_time,poss_per_game,points,ppp,rank,rating,fg_miss,fg_made,fga,fg,adjusted_fg,percent_turnover,percent_ft,percent_shooting_foul,percent_score
Aurora University,Deante Walker,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,151,2019-01-09,0.03,0.2,0.3,1.5,,,0.1,0.1,0.2,0.5,0.75,0,0,0,0.5
Aurora University,Jesse Young,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,154,2018-12-23,0.079,0.4,0.6,1.333,,,0.1,0.3,0.4,0.667,0.667,0,0,0,0.67
Aurora University,Jesse Young,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,154,2018-12-23,0.229,1.6,2.4,1.545,0.95,Excellent                     ,0.1,0.9,1,0.857,0.857,0,0.455,0.455,0.91
Aurora University,Jesse Young,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,154,2018-12-23,0.02,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Justin Wierzgac,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,153,2018-12-23,0.079,0.3,0,0,,,0.3,0,0.3,0,0,0,0,0,0
Aurora University,Justin Wierzgac,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,153,2018-12-23,0.042,0.2,0.2,1,,,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5
Aurora University,Justin Wierzgac,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,153,2018-12-23,0.1,0.5,0.3,0.6,,,0.3,0.1,0.4,0.25,0.375,0,0.2,0.2,0.2
Aurora University,Garrett Hoffman,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,156,2018-12-23,0.026,0.1,0.2,2,,,0,0.1,0.1,1,1,0,0,0,1
Aurora University,Garrett Hoffman,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,156,2018-12-23,0.26,1.4,1.4,1,0.56,Good                          ,0.6,0.6,1.1,0.5,0.65,0.231,0,0,0.39
Aurora University,Bailey Vance,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,149,2018-12-23,0.316,1.2,2.1,1.75,0.99,Excellent                     ,0.2,0.8,1,0.8,0.8,0,0.333,0.333,0.83
Aurora University,Bailey Vance,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,149,2018-12-23,0.313,1.5,2.2,1.467,0.9,Excellent                     ,0.2,1,1.2,0.833,0.833,0.067,0.133,0.133,0.8
Aurora University,Bailey Vance,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,149,2018-12-23,0.06,0.3,0,0,,,0.1,0,0.1,0,0,0.667,0,0,0
Aurora University,Jarek Hotwagner,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,146,2018-12-23,0.237,0.9,1.5,1.667,,,0.2,0.6,0.8,0.75,0.75,0,0.222,0.222,0.78
Aurora University,Ethan Conroy,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,147,2018-12-23,0.033,0.2,0.5,3,,,0,0.2,0.2,1,1.5,0,0,0,1
Aurora University,Rashad Johnson,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,157,2018-12-23,0.033,0.3,0.3,1,,,0,0,0,,,0,1,0,1
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,156,2019-01-09,0.04,0.4,0.4,1,,,0.1,0.2,0.3,0.67,0.67,0.25,0,0,0.5
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,156,2019-01-09,0.04,0.4,0.4,1,,,0.1,0.2,0.3,0.67,0.67,0.25,0,0,0.5
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,156,2019-01-09,0.03,0.3,0.4,1.33,,,0.1,0.2,0.3,0.67,0.67,0,0,0,0.67
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,156,2019-01-09,0.08,2.6,2.6,1,0.34,Average                       ,1.2,0.9,2.1,0.42,0.53,0.09,0.09,0.09,0.44
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,156,2019-01-09,0.07,1.7,2.7,1.6,0.99,Excellent                     ,0.4,1,1.4,0.69,0.92,0.13,0,0,0.6
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,156,2019-01-09,0.1,4.1,5.6,1.35,0.95,Excellent                     ,1.4,1.8,3.2,0.55,0.74,0.14,0.14,0.05,0.51
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,156,2019-01-09,0.03,4.2,3.8,0.9,0.42,Average                       ,2,1.4,3.4,0.42,0.48,0.11,0.08,0.08,0.42
Aurora University,Garrett Hoffman,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,156,2019-01-09,0.07,8.8,10.9,1.24,0.98,Excellent                     ,2.8,3.8,6.6,0.58,0.75,0.19,0.09,0.03,0.49
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,145,2019-01-09,0.21,0.4,0.6,1.5,,,0.2,0.2,0.4,0.5,0.75,0,0,0,0.5
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,145,2019-01-09,0.12,1.2,0.5,0.42,0.42,Average                       ,0.2,0.1,0.3,0.33,0.33,0.58,0.17,0,0.25
Aurora University,Deante Walker,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,151,2019-01-09,0.05,0.5,0.4,0.8,,,0.2,0.2,0.4,0.5,0.5,0.2,0,0,0.4
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,145,2019-01-09,0.05,0.1,0.2,2,,,0,0.1,0.1,1,1,0,0,0,1
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,145,2019-01-09,0.02,0.1,0.2,2,,,0,0.1,0.1,1,1,0,0,0,1
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,145,2019-01-09,0.27,3,2.5,0.83,0.59,Good                          ,1.5,1,2.5,0.4,0.42,0.07,0.13,0.13,0.4
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,145,2019-01-09,0.09,0.9,1,1.11,,,0.5,0.3,0.8,0.38,0.5,0,0.11,0,0.44
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,145,2019-01-09,0.01,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,145,2019-01-09,0.05,0.6,0.2,0.33,,,0.4,0.1,0.5,0.2,0.2,0.17,0,0,0.17
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,145,2019-01-09,0.28,2.8,3,1.07,0.13,Poor                          ,1.1,1.2,2.3,0.52,0.57,0.11,0.11,0.11,0.5
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,145,2019-01-09,0.42,4.3,3.3,0.77,0.5,Average                       ,2.4,1.4,3.8,0.37,0.41,0.09,0.07,0.07,0.33
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,145,2019-01-09,0.1,2.9,2.9,1,0.34,Average                       ,1.6,1.1,2.7,0.41,0.54,0.07,0,0,0.38
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,145,2019-01-09,0.06,1.3,2.2,1.69,0.99,Excellent                     ,0.3,0.9,1.2,0.75,0.83,0.08,0.15,0.15,0.69
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,145,2019-01-09,0.05,1.9,1.2,0.63,0.18,Below Average                 ,1.2,0.5,1.7,0.29,0.35,0.11,0,0,0.26
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,145,2019-01-09,0.06,7.8,8.1,1.04,0.18,Below Average                 ,3.8,3.1,6.9,0.45,0.54,0.08,0.05,0.04,0.44
Aurora University,Matt Dunn,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,145,2019-01-09,0.1,11.8,9.7,0.82,0.48,Average                       ,5.7,3.9,9.6,0.41,0.45,0.14,0.09,0.08,0.36
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,149,2019-01-09,0.26,0.4,0.4,1.2,,,0.1,0.1,0.3,0.5,0.63,0.2,0.2,0.2,0.4
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,149,2019-01-09,0.13,0.9,0.6,0.69,0.76,Very Good                     ,0.1,0.2,0.3,0.75,0.75,0.62,0.15,0.08,0.31
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,149,2019-01-09,0.23,0.2,0.1,0.67,,,0.1,0.1,0.1,0.5,0.5,0.33,0,0,0.33
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,149,2019-01-09,0.1,0.1,0.2,1.5,,,0,0.1,0.1,1,1,0,0.5,0.5,1
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,149,2019-01-09,0.06,0.1,0.2,3,,,0,0.1,0.1,1,1.5,0,0,0,1
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,149,2019-01-09,0.21,0.6,0.6,0.89,,,0.3,0.2,0.5,0.43,0.43,0.11,0.22,0.22,0.44
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,149,2019-01-09,0.04,0.3,0.1,0.5,,,0.1,0.1,0.2,0.33,0.33,0.25,0,0,0.25
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,149,2019-01-09,0.15,1.1,1.3,1.2,0.21,Below Average                 ,0.4,0.4,0.8,0.46,0.59,0.13,0.13,0.13,0.47
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,149,2019-01-09,0.27,1.2,1.9,1.59,0.96,Excellent                     ,0.1,0.8,0.9,0.85,0.85,0.06,0.29,0.29,0.77
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,149,2019-01-09,0.07,0.4,0,0,,,0.1,0,0.1,0,0,0.6,0,0,0
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,149,2019-01-09,0.16,1.3,1.1,0.89,0.43,Average                       ,0.7,0.4,1.1,0.33,0.33,0.06,0.22,0.17,0.39
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,149,2019-01-09,0.02,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,149,2019-01-09,0.13,0.9,0.3,0.31,0.96,Excellent                     ,0.4,0.1,0.5,0.29,0.29,0.46,0,0,0.15
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,149,2019-01-09,0.3,1.6,2.2,1.41,0.87,Excellent                     ,0.2,1,1.2,0.82,0.82,0.09,0.14,0.14,0.77
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,149,2019-01-09,0.15,3.1,4,1.27,0.09,Poor                          ,1.1,1.5,2.6,0.57,0.73,0.14,0.02,0.02,0.5
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,149,2019-01-09,0.13,2.1,2.8,1.35,0.91,Excellent                     ,0.7,0.9,1.6,0.57,0.76,0.1,0.1,0.07,0.52
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,149,2019-01-09,0.13,3.4,4.4,1.3,0.93,Excellent                     ,1.5,1.5,3,0.5,0.66,0.02,0.11,0.09,0.51
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,149,2019-01-09,0.09,7.6,7.9,1.05,0.18,Below Average                 ,3.1,2.8,5.9,0.48,0.57,0.16,0.1,0.09,0.43
Aurora University,Bailey Vance,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,149,2019-01-09,0.12,10.1,12.4,1.23,0.98,Excellent                     ,3.1,4.6,7.7,0.6,0.71,0.14,0.13,0.11,0.54
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,146,2019-01-09,0.19,1.4,0.1,0.05,0.04,Poor                          ,0.1,0,0.1,0,0,0.84,0.05,0,0.05
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,146,2019-01-09,0.08,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,146,2019-01-09,0.19,0.3,0.1,0.5,,,0.2,0.1,0.3,0.25,0.25,0,0,0,0.25
Aurora University,Demetrius Pointer,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,143,2018-12-23,0.033,0.2,0,0,,,0,0,0,,,1,0,0,0
Aurora University,Mike Finley,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,155,2018-12-23,0.1,0.3,0.2,0.667,,,0,0,0,,,0.333,0.667,0,0.33
Aurora University,Deante Walker,Offensive           ,Play Types                                        ,P&R Ball Handler                                  ,1,2,3,151,2019-01-09,0.12,1.2,0.6,0.5,0.15,Below Average                 ,0.8,0.3,1.1,0.27,0.27,0.08,0,0,0.25
Aurora University,Deante Walker,Offensive           ,Play Types                                        ,Isolation                                         ,1,2,5,151,2019-01-09,0.06,0.6,0.2,0.33,,,0.4,0.1,0.5,0.2,0.2,0,0.17,0.17,0.17
Aurora University,Deante Walker,Offensive           ,Play Types                                        ,Spot Up                                           ,1,2,2,151,2019-01-09,0.05,1.1,1,0.91,0.41,Average                       ,0.4,0.3,0.7,0.43,0.43,0.09,0.36,0.27,0.46
Aurora University,Demetrius Pointer,Offensive           ,Play Types                                        ,Overall                                           ,1,2,1,143,2019-01-09,0.03,4.3,2.7,0.63,0.18,Below Average                 ,2.1,1,3.1,0.32,0.34,0.13,0.17,0.13,0.33
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Hand Off                                          ,1,2,7,144,2019-01-09,0.03,1,0.7,0.67,,,0.3,0,0.3,0,0,0.33,0.33,0,0.33
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,P&R Roll Man                                      ,1,2,8,144,2019-01-09,0.06,0.3,0,0,,,0.3,0,0.3,0,0,0,0,0,0
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Post-Up                                           ,1,2,4,144,2019-01-09,0.09,1.7,1.7,1,,,0.7,0.7,1.3,0.5,0.5,0.2,0.2,0.2,0.4
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,144,2019-01-09,0.03,0.7,1,1.5,,,0,0.3,0.3,1,1,0,0.5,0.5,1
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,144,2019-01-09,0.01,0.3,0,0,,,0.3,0,0.3,0,0,0,0,0,0
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,P&R Ball Handler                                  ,1,2,3,144,2019-01-09,0.03,0.7,1,1.5,,,0.3,0.3,0.7,0.5,0.5,0,0.5,0.5,0.5
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Isolation                                         ,1,2,5,144,2019-01-09,0.04,1.3,0,0,,,1,0,1,0,0,0.25,0,0,0
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Spot Up                                           ,1,2,2,144,2019-01-09,0.02,1.3,2.7,2,,,0,0.7,0.7,1,1.5,0,0.5,0.5,1
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Spot Up                                           ,1,2,2,144,2019-01-09,0.03,3.7,4,1.09,0.78,Very Good                     ,1.7,1.3,3,0.44,0.56,0.09,0.09,0.09,0.46
Aurora University,Max Vickers,Offensive           ,Play Types                                        ,Overall                                           ,1,2,1,144,2019-01-09,0.03,11,11,1,0.82,Very Good                     ,4.7,3.3,8,0.42,0.5,0.12,0.21,0.18,0.46
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Hand Off                                          ,1,2,7,155,2019-01-09,0.04,0.3,0,0,,,0,0,0,,,1,0,0,0
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,P&R Roll Man                                      ,1,2,8,155,2019-01-09,0.06,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,155,2019-01-09,0.06,0.3,0.1,0.5,,,0.1,0,0.1,0,0,0,0.5,0.5,0.25
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Off Screen                                        ,1,2,6,155,2019-01-09,0.07,0.4,0.3,0.8,,,0.1,0.1,0.3,0.5,0.5,0.2,0,0,0.4
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,P&R Ball Handler                                  ,1,2,3,155,2019-01-09,0.04,0.2,0.3,1.33,,,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,P&R Ball Handler                                  ,1,2,3,155,2019-01-09,0.01,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Isolation                                         ,1,2,5,155,2019-01-09,0.03,0.2,0,0,,,0.1,0,0.1,0,0,0,0.33,0.33,0
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Spot Up                                           ,1,2,2,155,2019-01-09,0.02,0.3,0.3,1,,,0.1,0.1,0.2,0.67,0.67,0.25,0,0,0.5
Aurora University,Mike Finley,Offensive           ,Play Types                                        ,Spot Up                                           ,1,2,2,155,2019-01-09,0.03,0.9,0.7,0.83,0.42,Average                       ,0.4,0.2,0.6,0.33,0.39,0.08,0.17,0.17,0.42
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,146,2019-01-09,0.47,0.6,0.7,1.25,,,0.2,0.3,0.5,0.57,0.71,0.13,0,0,0.5
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,146,2019-01-09,0.16,0.5,0.1,0.29,,,0.3,0.1,0.4,0.2,0.2,0.29,0,0,0.14
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,146,2019-01-09,0.09,0.7,0.6,0.9,0.66,Very Good                     ,0.2,0.2,0.4,0.5,0.5,0.2,0.2,0.1,0.5
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,146,2019-01-09,0.07,0.5,0.2,0.43,,,0.4,0.1,0.5,0.14,0.21,0,0,0,0.14
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,146,2019-01-09,0.22,1,1.6,1.57,0.95,Excellent                     ,0.1,0.6,0.8,0.82,0.82,0.07,0.21,0.14,0.79
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,146,2019-01-09,0.06,0.3,0.1,0.5,,,0.1,0.1,0.2,0.33,0.33,0.25,0,0,0.25
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,146,2019-01-09,0.32,2.6,1.9,0.7,0.72,Very Good                     ,1,0.8,1.8,0.44,0.44,0.22,0.11,0.11,0.38
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,146,2019-01-09,0.45,1.7,1,0.58,0.15,Below Average                 ,0.8,0.5,1.3,0.39,0.39,0.25,0,0,0.29
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,146,2019-01-09,0.02,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,146,2019-01-09,0.19,1,0.9,0.93,0.27,Below Average                 ,0.5,0.4,0.9,0.46,0.46,0,0.07,0.07,0.5
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,146,2019-01-09,0.11,2.3,2.6,1.13,0.2,Below Average                 ,1.2,1,2.2,0.45,0.58,0.03,0,0,0.44
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,146,2019-01-09,0.09,1.4,1.8,1.32,0.89,Excellent                     ,0.5,0.7,1.2,0.59,0.68,0.05,0.05,0.05,0.58
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,146,2019-01-09,0.13,3.5,3.3,0.94,0.59,Good                          ,2.1,1.1,3.3,0.35,0.5,0.04,0.02,0.02,0.33
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,146,2019-01-09,0.07,6.4,4.9,0.78,0.67,Very Good                     ,3.3,2,5.3,0.38,0.44,0.12,0.05,0.05,0.35
Aurora University,Jarek Hotwagner,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,146,2019-01-09,0.14,11.6,10.1,0.88,0.59,Good                          ,4.9,4,8.9,0.45,0.53,0.19,0.06,0.04,0.39
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,148,2019-01-09,0.11,0.1,0,0,,,0.1,0,0.1,0,0,0,0,0,0
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,148,2019-01-09,0.13,0.9,0.4,0.39,0.37,Average                       ,0.1,0.1,0.2,0.67,0.83,0.69,0.08,0,0.15
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,148,2019-01-09,0.08,0.1,0.1,2,,,0,0.1,0.1,1,1,0,0,0,1
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,148,2019-01-09,0.12,0.4,0.1,0.4,,,0.1,0,0.1,0,0,0.2,0.4,0.4,0.4
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,148,2019-01-09,0.19,1.5,1.4,0.91,0.66,Very Good                     ,0.6,0.4,1,0.43,0.43,0.1,0.24,0.19,0.48
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,148,2019-01-09,0.18,1.3,1.7,1.33,0.12,Poor                          ,0.4,0.6,1.1,0.6,0.73,0.11,0.06,0.06,0.56
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,148,2019-01-09,0.06,0.3,0.1,0.5,,,0.1,0.1,0.2,0.33,0.33,0.25,0,0,0.25
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,148,2019-01-09,0.13,0.6,0.5,0.78,,,0.4,0.2,0.6,0.33,0.39,0,0,0,0.33
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,148,2019-01-09,0.04,0.4,0.5,1.4,,,0,0.2,0.2,1,1,0.2,0.2,0.2,0.8
Aurora University,Brandon James,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,148,2019-01-09,0.18,1.3,1.4,1.06,0.14,Poor                          ,0.6,0.5,1.1,0.47,0.57,0.06,0.11,0.11,0.5
Aurora University,Brandon James,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,148,2019-01-09,0.25,1.9,1.6,0.89,0.69,Very Good                     ,0.4,0.5,0.9,0.54,0.58,0.35,0.15,0.15,0.42
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,148,2019-01-09,0.05,1.1,1.1,1,0.34,Average                       ,0.5,0.4,0.9,0.46,0.54,0.13,0.06,0.06,0.44
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,148,2019-01-09,0.24,3.7,2.6,0.69,0.15,Below Average                 ,2.2,0.9,3.1,0.3,0.34,0.1,0.06,0.04,0.31
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Spot Up                                           ,2,2,2,148,2019-01-09,0.1,2.6,3,1.14,0.82,Very Good                     ,1.3,1,2.3,0.44,0.59,0.08,0.08,0.05,0.43
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,148,2019-01-09,0.05,4.6,4.9,1.06,0.16,Below Average                 ,1.8,1.8,3.6,0.5,0.59,0.11,0.11,0.11,0.5
Aurora University,Brandon James,Defensive           ,Play Types                                        ,Overall                                           ,2,2,1,148,2019-01-09,0.14,11.6,9.7,0.83,0.51,Good                          ,5.1,3.4,8.5,0.4,0.47,0.18,0.1,0.07,0.37
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,152,2019-01-09,0.05,0.4,0.1,0.4,,,0,0,0,,,0.4,0.6,0,0.4
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Hand Off                                          ,2,2,7,152,2019-01-09,0.46,0.4,0.4,1,,,0.3,0.1,0.4,0.33,0.5,0,0,0,0.33
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,152,2019-01-09,0.29,0.4,0.5,1.17,,,0.2,0.2,0.4,0.5,0.58,0,0,0,0.5
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,P&R Roll Man                                      ,2,2,8,152,2019-01-09,0.18,0.2,0,0,,,0.1,0,0.1,0,0,0.33,0,0,0
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,152,2019-01-09,0.09,0.3,0.3,1,,,0.1,0.1,0.3,0.5,0.5,0,0,0,0.5
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Isolation                                         ,2,2,5,152,2019-01-09,0.14,1.1,0.9,0.87,0.63,Good                          ,0.4,0.3,0.7,0.4,0.4,0.13,0.2,0.2,0.47
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,152,2019-01-09,0.14,1,1.1,1.14,0.26,Below Average                 ,0.6,0.4,1,0.43,0.54,0,0.07,0.07,0.43
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,152,2019-01-09,0.05,0.2,0.4,2,,,0,0.1,0.1,1,1,0,0.67,0.33,1
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Off Screen                                        ,2,2,6,152,2019-01-09,0.21,1.1,1.6,1.47,0.95,Excellent                     ,0.4,0.6,0.9,0.62,0.85,0.13,0,0,0.53
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,152,2019-01-09,0.15,1.2,0.9,0.71,0.72,Very Good                     ,0.4,0.4,0.7,0.5,0.5,0.35,0.06,0.06,0.35
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,Post-Up                                           ,2,2,4,152,2019-01-09,0.17,0.6,0.7,1.11,,,0.2,0.2,0.4,0.5,0.5,0,0.44,0.44,0.56
Aurora University,Ty Carlson,Defensive           ,Play Types                                        ,P&R Ball Handler                                  ,2,2,3,152,2019-01-09,0.09,0.6,0.7,1.11,,,0.2,0.3,0.5,0.57,0.71,0.22,0,0,0.44
