Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,99
0,1,1,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,1,0,0,0,0,99
0,0,0,1,0,1,0,0,0,0,7,14,0,0,1,0,0,0,0,0,1,0,1,99
0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,1,7,16,0,0,0,0,0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,1,1,0,0,0,0,2,7,4,0,2,0,0,0,0,0,0,1,1,0,91
0,0,0,3,0,3,0,0,0,0,7,8,0,0,0,2,0,2,0,0,1,0,1,91
0,0,1,2,1,1,0,0,0,0,7,13,0,2,0,0,0,0,1,0,2,1,1,91
0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,1,1,0,0,0,0,0,7,15,0,3,0,1,1,0,0,0,0,0,0,91
0,0,0,0,0,0,0,0,0,1,7,19,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,1,0,1,0,0,0,1,7,20,0,0,0,0,0,0,0,0,1,0,1,91
0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,94
0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,94
0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,94
0,0,0,1,0,1,0,0,0,1,7,17,0,0,0,0,0,0,0,1,1,0,1,94
0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,105
0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,105
0,0,0,2,1,1,0,0,0,0,7,9,0,2,0,0,0,0,0,0,2,1,1,105
1,0,0,2,1,1,1,0,1,0,7,23,2,2,0,0,0,0,2,0,2,1,1,105
0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,92
0,0,1,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,1,0,0,0,0,92
1,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,92
