Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-09,0.02,1.8,0.9,0.52,0.09,Poor,1.1,0.3,1.3,0.2,0.25,0.19,0.07,0.07,0.22,1,2,7,6
2019-01-09,0.08,6.4,2.5,0.4,0.71,Very Good,0.5,0.5,1,0.53,0.57,0.59,0.25,0.01,0.25,2,2,20,6
2019-01-09,0.1,8.3,4.1,0.5,0.61,Good,0.3,0.5,0.8,0.67,0.71,0.67,0.25,0.05,0.27,1,2,20,6
2019-01-09,0.07,5.6,3.9,0.7,0.8,Very Good,2.6,1.5,4.1,0.36,0.4,0.2,0.1,0.05,0.32,2,3,21,6
2019-01-09,0.06,4.9,3.7,0.74,0.34,Average,2.5,1.1,3.7,0.31,0.36,0.14,0.15,0.1,0.34,1,3,21,6
2019-01-09,0.24,19.3,17.7,0.92,0.24,Below Average,7.7,6.4,14.1,0.45,0.53,0.18,0.1,0.07,0.41,2,3,22,6
2019-01-09,0.22,18.3,15.1,0.82,0.5,Average,8.3,5.9,14.3,0.42,0.47,0.17,0.08,0.07,0.37,1,3,22,6
2019-01-09,0.12,9.7,7.9,0.81,0.73,Very Good,4.4,2.7,7.1,0.38,0.41,0.12,0.17,0.13,0.39,2,3,23,6
2019-01-09,0.12,9.4,8.1,0.86,0.49,Average,4,3.3,7.3,0.45,0.48,0.13,0.13,0.08,0.43,1,3,23,6
2019-01-09,0.02,1.4,1.5,1.05,0.36,Average,0.7,0.5,1.3,0.42,0.55,0.1,0.05,0.05,0.38,2,4,24,6
2019-01-09,0.01,0.8,0.7,0.92,0.47,Average,0.4,0.3,0.7,0.4,0.55,0.17,0,0,0.33,1,4,24,6
2019-01-09,0.12,9.9,7.6,0.77,0.6,Good,3.6,2.8,6.4,0.44,0.53,0.29,0.07,0.07,0.34,2,4,25,6
2019-01-09,0.13,11,8.7,0.79,0.52,Good,4.3,3.5,7.8,0.45,0.53,0.26,0.06,0.06,0.34,1,4,25,6
2019-01-09,0.02,2,2.2,1.1,0.43,Average,1.1,0.8,1.9,0.41,0.53,0,0.03,0.03,0.43,2,4,26,6
2019-01-09,0.03,2.5,1.9,0.76,0.16,Below Average,1.5,0.7,2.3,0.32,0.41,0.08,0,0,0.3,1,4,26,6
2019-01-09,0,0.3,0.5,2,-,-,0,0.2,0.2,1,1.33,0.25,0,0,0.75,2,5,27,6
2019-01-09,0,0.3,0.6,1.8,-,-,0,0.2,0.2,1,1.33,0.4,0.2,0.2,0.6,1,5,27,6
2019-01-09,0.01,0.9,0.9,0.93,0.41,Average,0.3,0.3,0.5,0.5,0.63,0.29,0.21,0.14,0.36,2,5,28,6
2019-01-09,0.03,2.3,1.5,0.68,0.32,Average,1.1,0.6,1.7,0.35,0.42,0.21,0.03,0.03,0.29,1,5,28,6
2019-01-09,0.52,24.7,25,1.01,0.2,Below Average,15.4,9.3,24.7,0.38,0.51,0,0.01,0.01,0.38,2,6,29,6
2019-01-09,0.53,26.8,23.1,0.86,0.28,Below Average,18.4,8.4,26.8,0.31,0.43,0,0.01,0.01,0.31,1,6,29,6
2019-01-09,0.04,1.9,2.3,1.21,0.02,Poor,1.1,0.9,1.9,0.45,0.6,0,0,0,0.45,2,6,30,6
2019-01-09,0.03,1.6,0.6,0.38,0.18,Below Average,1.4,0.2,1.6,0.13,0.19,0,0,0,0.13,1,6,30,6
2019-01-09,0.07,3.1,2.4,0.77,0.37,Average,1.9,1.2,3.1,0.38,0.38,0,0,0,0.38,2,6,31,6
2019-01-09,0.05,2.4,1.8,0.75,0.57,Good,1.5,0.9,2.4,0.36,0.36,0,0.03,0.03,0.36,1,6,31,6
2019-01-09,0,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0,0,1,2,6,32,6
2019-01-09,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,1,6,32,6
