Game_ID,Score_Dif,Session_num,Time
1,2,1,19.583333333333332
1,4,1,18.066666666666666
1,6,1,17.5
1,3,1,16.15
1,5,1,15.583333333333334
1,3,1,15.383333333333333
1,6,1,15.05
1,4,1,14.766666666666667
1,6,1,13.883333333333333
1,3,1,12.05
1,6,1,11.6
1,4,1,9.783333333333333
1,6,1,8.5
1,4,1,6.95
1,6,1,6.75
1,4,1,5.883333333333333
1,2,1,5.483333333333333
1,4,1,4.483333333333333
1,6,1,3.8833333333333333
1,4,1,3.6333333333333333
1,7,1,2.55
1,5,1,1.4833333333333334
1,3,1,0.0
1,0,2,19.483333333333334
1,1,2,19.033333333333335
1,-1,2,18.766666666666666
1,-3,2,18.116666666666667
1,-1,2,17.933333333333334
1,-3,2,16.416666666666668
1,-1,2,15.65
1,-3,2,13.3
1,-1,2,13.066666666666666
1,-4,2,12.9
1,-7,2,11.883333333333333
1,-5,2,11.433333333333334
1,-3,2,11.066666666666666
1,-6,2,7.983333333333333
1,-4,2,6.833333333333333
1,-3,2,6.4
1,-1,2,5.816666666666666
1,-4,2,5.3
1,-6,2,4.666666666666667
1,-3,2,3.4833333333333334
1,-2,2,2.8666666666666667
1,-4,2,1.6166666666666667
1,-2,2,1.2666666666666666
1,-1,2,0.6833333333333333
1,1,2,0.2
