Game_ID,Score_Dif,Session_num,Time
13,-2,1,18.966666666666665
13,0,1,18.483333333333334
13,3,1,17.866666666666667
13,1,1,17.433333333333334
13,-2,1,16.866666666666667
13,-5,1,16.166666666666668
13,-2,1,15.733333333333333
13,0,1,14.616666666666667
13,2,1,13.9
13,4,1,13.3
13,3,1,13.083333333333334
13,5,1,12.5
13,3,1,12.316666666666666
13,6,1,11.883333333333333
13,8,1,10.55
13,10,1,9.8
13,12,1,8.0
13,10,1,7.666666666666667
13,12,1,7.333333333333333
13,12,1,5.816666666666666
13,15,1,4.833333333333333
13,13,1,3.65
13,11,1,2.4333333333333336
13,13,1,1.55
13,15,1,0.7333333333333333
13,20,2,19.333333333333332
13,18,2,18.916666666666668
13,21,2,18.616666666666667
13,19,2,17.45
13,17,2,16.733333333333334
13,20,2,16.416666666666668
13,18,2,16.15
13,20,2,15.016666666666667
13,22,2,13.95
13,20,2,13.583333333333334
13,18,2,13.016666666666667
13,19,2,12.633333333333333
13,17,2,12.416666666666666
13,19,2,12.1
13,16,2,11.816666666666666
13,14,2,11.35
13,16,2,10.983333333333333
13,13,2,10.783333333333333
13,15,2,9.933333333333334
13,13,2,9.65
13,16,2,9.383333333333333
13,18,2,8.766666666666667
13,16,2,8.583333333333334
13,18,2,7.366666666666666
13,16,2,7.033333333333333
13,15,2,6.216666666666667
13,18,2,5.75
13,15,2,5.466666666666667
13,12,2,4.716666666666667
13,14,2,4.3
13,12,2,3.8666666666666667
13,13,2,3.3833333333333333
13,10,2,3.0833333333333335
13,9,2,2.2333333333333334
13,11,2,1.9166666666666665
13,9,2,1.6833333333333333
13,11,2,1.4666666666666668
13,8,2,0.11666666666666667
13,10,2,0.06666666666666667
