Game_ID,Score_Dif,Session_num,Time
12,2,1,19.516666666666666
12,0,1,18.033333333333335
12,2,1,17.4
12,0,1,17.166666666666668
12,2,1,16.116666666666667
12,4,1,14.116666666666667
12,1,1,13.683333333333334
12,4,1,12.85
12,2,1,9.933333333333334
12,0,1,9.25
12,2,1,9.016666666666667
12,0,1,8.716666666666667
12,3,1,8.55
12,1,1,8.1
12,-1,1,7.383333333333334
12,-3,1,6.666666666666667
12,-1,1,6.316666666666666
12,-3,1,5.333333333333333
12,-1,1,4.55
12,-3,1,4.033333333333333
12,-5,1,3.2
12,-3,1,2.9833333333333334
12,-1,1,2.533333333333333
12,1,1,1.9666666666666668
12,3,1,1.3333333333333333
12,1,1,1.15
12,3,1,0.6833333333333333
12,6,1,0.03333333333333333
12,8,2,19.25
12,5,2,18.7
12,7,2,17.583333333333332
12,10,2,17.233333333333334
12,8,2,16.483333333333334
12,6,2,15.583333333333334
12,8,2,15.283333333333333
12,6,2,15.066666666666666
12,8,2,14.7
12,6,2,12.916666666666666
12,8,2,12.416666666666666
12,10,2,11.816666666666666
12,12,2,11.316666666666666
12,10,2,10.266666666666667
12,13,2,9.833333333333334
12,15,2,9.266666666666667
12,13,2,8.866666666666667
12,15,2,8.533333333333333
12,17,2,7.183333333333334
12,20,2,6.45
12,19,2,6.133333333333334
12,21,2,5.3
12,19,2,5.166666666666667
12,22,2,4.716666666666667
12,20,2,3.9333333333333336
12,23,2,3.6333333333333333
12,25,2,2.8833333333333333
12,27,2,2.3666666666666667
12,26,2,1.2833333333333332
12,27,2,1.05
12,24,2,0.7833333333333333
12,22,2,0.6333333333333333
