Game_ID,Score_Dif,Session_num,Time
10,-1,1,19.666666666666668
10,-4,1,19.216666666666665
10,-6,1,17.6
10,-4,1,16.9
10,-6,1,16.683333333333334
10,-7,1,15.783333333333333
10,-5,1,15.116666666666667
10,-7,1,14.716666666666667
10,-10,1,14.233333333333333
10,-8,1,13.333333333333334
10,-10,1,13.083333333333334
10,-8,1,12.933333333333334
10,-10,1,12.233333333333333
10,-8,1,12.016666666666667
10,-11,1,11.8
10,-9,1,11.483333333333333
10,-7,1,9.883333333333333
10,-6,1,8.816666666666666
10,-8,1,8.6
10,-10,1,8.25
10,-7,1,6.566666666666666
10,-9,1,6.2
10,-7,1,5.983333333333333
10,-9,1,5.766666666666667
10,-6,1,4.85
10,-4,1,4.35
10,-2,1,2.8833333333333333
10,1,1,2.25
10,-1,1,1.4
10,2,1,1.0166666666666666
10,-1,1,0.55
10,1,1,0.03333333333333333
10,-1,2,19.55
10,-3,2,16.583333333333332
10,-1,2,14.766666666666667
10,1,2,14.083333333333334
10,3,2,13.45
10,1,2,13.116666666666667
10,3,2,12.783333333333333
10,1,2,10.416666666666666
10,3,2,9.366666666666667
10,0,2,9.05
10,-1,2,8.05
10,-3,2,6.816666666666666
10,-1,2,6.25
10,-3,2,5.866666666666667
10,-5,2,4.95
10,-2,2,4.583333333333333
10,-1,2,4.116666666666666
10,1,2,2.95
10,0,2,2.7333333333333334
10,2,2,2.3666666666666667
10,0,2,2.066666666666667
10,2,2,1.75
10,0,2,1.5833333333333335
10,2,2,0.2
10,4,2,0.016666666666666666
