Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,25,0,0,1,0,0,0,0,1,0,0,0,108
0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,2,1,1,0,0,0,0,16,1,0,2,0,1,0,1,0,0,1,1,0,112
0,0,0,1,0,1,0,0,0,0,16,2,0,0,0,1,0,1,0,1,0,0,0,112
0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,112
0,0,0,1,0,1,0,0,0,0,16,4,0,0,0,0,0,0,0,1,1,0,1,112
0,0,0,1,0,1,0,0,0,0,16,7,0,0,0,1,0,1,0,0,0,0,0,112
0,0,0,1,0,1,0,0,0,0,16,8,0,0,0,0,0,0,0,0,1,0,1,112
0,0,1,2,1,1,1,0,1,0,16,9,0,2,0,1,0,1,1,0,1,1,0,112
0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,112
0,0,0,0,0,0,4,3,1,0,16,14,0,3,0,0,0,0,0,0,0,0,0,112
0,0,0,1,0,1,0,0,0,0,16,15,0,0,0,0,0,0,0,0,1,0,1,112
0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,112
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,112
1,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,1,0,0,0,112
0,0,0,2,1,1,0,0,0,0,16,22,0,2,0,0,0,0,0,0,2,1,1,112
0,0,0,3,2,1,1,1,0,0,16,23,0,5,1,1,0,1,0,0,2,2,0,112
0,0,0,1,0,1,0,0,0,1,16,24,0,0,0,0,0,0,0,1,1,0,1,112
0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0,0,112
0,0,0,1,0,1,0,0,0,0,16,2,0,0,0,1,0,1,0,0,0,0,0,110
0,0,1,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,1,1,0,0,0,110
0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,110
0,0,0,1,1,0,0,0,0,0,16,7,0,2,0,0,0,0,0,0,1,1,0,110
0,1,1,1,0,1,0,0,0,0,16,8,0,0,0,1,0,1,1,0,0,0,0,110
0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,110
0,0,1,0,0,0,0,0,0,1,16,12,0,0,0,0,0,0,1,0,0,0,0,110
0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,110
0,0,0,0,0,0,0,0,0,2,16,16,0,0,0,0,0,0,0,1,0,0,0,110
0,0,0,0,0,0,0,0,0,1,16,18,0,0,0,0,0,0,0,0,0,0,0,110
0,0,1,1,0,1,0,0,0,0,16,24,0,0,0,1,0,1,1,0,0,0,0,110
0,0,0,0,0,0,0,0,0,1,16,25,0,0,0,0,0,0,0,0,0,0,0,110
0,0,1,1,0,1,0,0,0,0,16,3,0,0,0,0,0,0,1,1,1,0,1,111
0,0,0,1,0,1,0,0,0,1,16,4,0,0,0,0,0,0,0,0,1,0,1,111
0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,111
0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,111
0,0,0,1,1,0,0,0,0,0,16,11,0,2,0,0,0,0,0,0,1,1,0,111
0,0,1,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,1,0,0,0,0,111
0,0,0,2,1,1,2,2,0,0,16,16,0,4,0,1,0,1,0,0,1,1,0,111
0,0,1,1,0,1,0,0,0,0,16,17,0,0,0,0,0,0,1,0,1,0,1,111
1,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,111
0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,111
0,0,1,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,1,0,0,0,0,111
0,0,0,1,0,1,0,0,0,0,16,25,0,0,0,0,0,0,0,0,1,0,1,111
0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,113
0,0,1,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,1,0,0,0,0,113
0,0,1,1,0,1,0,0,0,0,16,8,1,0,0,0,0,0,2,0,1,0,1,113
0,0,0,0,0,0,0,0,0,1,16,9,0,0,0,0,0,0,0,0,0,0,0,113
0,0,0,0,0,0,0,0,0,0,16,14,0,0,1,0,0,0,0,0,0,0,0,113
0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,113
0,0,0,1,0,1,0,0,0,0,16,19,0,0,0,0,0,0,0,0,1,0,1,113
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,113
0,0,1,1,0,1,0,0,0,0,16,3,0,0,0,1,0,1,1,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,2,2,0,0,16,8,1,2,0,0,0,0,1,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,114
