Game_ID,Score_Dif,Session_num,Time
18,2,1,19.733333333333334
18,0,1,19.016666666666666
18,3,1,18.8
18,0,1,17.883333333333333
18,3,1,16.783333333333335
18,1,1,16.416666666666668
18,-2,1,15.833333333333334
18,-4,1,13.733333333333333
18,-6,1,12.933333333333334
18,-4,1,12.616666666666667
18,-2,1,11.983333333333333
18,-5,1,11.716666666666667
18,-3,1,10.75
18,-5,1,10.466666666666667
18,-3,1,10.283333333333333
18,-5,1,9.9
18,-7,1,9.35
18,-5,1,8.1
18,-3,1,7.066666666666666
18,-5,1,5.1
18,-3,1,4.816666666666666
18,0,1,4.416666666666667
18,-2,1,4.216666666666667
18,0,1,3.8333333333333335
18,-2,1,2.8333333333333335
18,-4,1,2.2333333333333334
18,-6,2,19.15
18,-7,2,17.666666666666668
18,-9,2,17.083333333333332
18,-7,2,16.95
18,-9,2,16.7
18,-12,2,16.2
18,-10,2,13.9
18,-12,2,13.55
18,-13,2,12.5
18,-11,2,12.216666666666667
18,-14,2,11.866666666666667
18,-12,2,11.0
18,-10,2,10.116666666666667
18,-13,2,9.866666666666667
18,-16,2,8.95
18,-13,2,8.6
18,-11,2,8.116666666666667
18,-13,2,7.75
18,-11,2,7.333333333333333
18,-9,2,5.866666666666667
18,-11,2,5.366666666666666
18,-13,2,3.95
18,-15,2,3.183333333333333
18,-16,2,2.7666666666666666
18,-19,2,2.1
18,-20,2,1.6
18,-23,2,0.9
