Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-26,0.37,20,19.7,0.99,0.65,Very Good,13.3,6.7,20,0.34,0.49,0,0.01,0.01,0.34,2,7,37,4
2019-01-26,0.26,14.5,15.9,1.1,0.77,Very Good,9,5.5,14.5,0.38,0.55,0,0,0,0.38,1,7,37,4
2019-01-26,0.62,12.3,10.2,0.83,0.89,Excellent,8.9,3.4,12.3,0.28,0.41,0,0.01,0.01,0.28,2,7,38,4
2019-01-26,0.59,8.6,7.6,0.89,0.32,Average,5.9,2.6,8.6,0.31,0.45,0,0,0,0.31,1,7,38,4
2019-01-26,0.38,7.7,9.6,1.25,0.14,Poor,4.4,3.3,7.7,0.43,0.62,0,0,0,0.43,2,7,39,4
2019-01-26,0.41,5.9,8.3,1.4,0.99,Excellent,3.1,2.8,5.9,0.48,0.7,0,0,0,0.48,1,7,39,4
2019-01-26,0.14,7.5,6.7,0.89,0.16,Below Average,4.6,2.8,7.5,0.38,0.45,0,0.01,0.01,0.38,2,8,40,4
2019-01-26,0.15,8.7,6.9,0.8,0.56,Good,5.8,2.9,8.7,0.34,0.4,0,0.01,0.01,0.34,1,8,40,4
2019-01-26,0.15,4.3,3.6,0.84,0.27,Below Average,2.5,1.8,4.3,0.42,0.42,0,0.01,0.01,0.42,2,9,41,4
2019-01-26,0.2,5,3.8,0.77,0.58,Good,3.2,1.8,5,0.37,0.37,0,0.03,0.03,0.37,1,9,41,4
2019-01-26,0.1,2.9,1.9,0.64,0.65,Very Good,2,0.9,2.9,0.32,0.32,0,0,0,0.32,2,9,42,4
2019-01-26,0.13,3.3,2.3,0.7,0.49,Average,2.2,1.2,3.3,0.35,0.35,0,0.03,0.03,0.35,1,9,42,4
2019-01-26,0.75,22,22.8,1.04,0.41,Average,14.4,7.6,22,0.34,0.52,0,0.01,0.01,0.34,2,9,43,4
2019-01-26,0.67,16.8,18.6,1.11,0.83,Excellent,10.6,6.2,16.8,0.37,0.55,0,0,0,0.37,1,9,43,4
2019-01-26,0.96,71.9,63.8,0.89,0.68,Very Good,30.7,23.3,53.9,0.43,0.49,0.15,0.12,0.08,0.41,1,10,44,4
2019-01-26,0.04,3.3,2.8,0.86,0.4,Average,1.5,1.2,2.7,0.43,0.48,0.13,0.07,0.05,0.39,1,10,45,4
2019-01-26,0.05,3.7,3.6,0.97,0.84,Excellent,1.3,0.9,2.2,0.41,0.46,0.16,0.26,0.09,0.49,1,10,46,4
2019-01-26,1,95.1,95.8,1.01,0.01,Poor,34.5,33.6,68.1,0.49,0.56,0.15,0.17,0.11,0.47,2,1,1,11
2019-01-26,1,96.2,83.8,0.87,0.46,Average,39.8,30.6,70.4,0.43,0.48,0.16,0.13,0.1,0.41,1,10,1,11
2019-01-26,0.2,18.5,19.7,1.06,0.16,Below Average,6.3,7.5,13.8,0.54,0.6,0.15,0.15,0.12,0.5,2,1,9,11
2019-01-26,0.2,18.5,19.7,1.06,0.16,Below Average,6.3,7.5,13.8,0.54,0.6,0.15,0.15,0.12,0.5,2,2,9,11
2019-01-26,0.21,20.6,19.7,0.96,0.45,Average,7.7,7.4,15.1,0.49,0.54,0.15,0.15,0.13,0.46,1,2,9,11
2019-01-26,0.21,20.6,19.7,0.96,0.45,Average,7.7,7.4,15.1,0.49,0.54,0.15,0.15,0.13,0.46,1,10,9,11
2019-01-26,0.81,76.6,76.1,0.99,0.01,Poor,28.2,26.2,54.4,0.48,0.55,0.14,0.17,0.1,0.46,2,1,10,11
2019-01-26,0.79,75.6,64.1,0.85,0.48,Average,32.1,23.2,55.4,0.42,0.47,0.16,0.13,0.09,0.4,1,10,10,11
2019-01-26,0.02,2.3,1.8,0.8,0.27,Below Average,1.1,0.6,1.6,0.36,0.39,0.15,0.13,0,0.39,2,1,11,11
2019-01-26,0.02,1.5,1.1,0.73,0.6,Good,0.9,0.4,1.2,0.29,0.36,0.08,0.12,0,0.35,1,10,11,11
2019-01-26,0.07,5.4,4.8,0.88,0.35,Average,2.5,1.8,4.2,0.42,0.47,0.1,0.15,0.14,0.39,2,1,12,11
2019-01-26,0.07,5.4,4.2,0.78,0.36,Average,2.7,1.8,4.5,0.4,0.42,0.1,0.09,0.07,0.38,1,10,12,11
2019-01-26,0.03,2.2,1.6,0.74,0.68,Very Good,0.9,0.5,1.4,0.35,0.41,0.18,0.21,0.05,0.37,2,1,13,11
2019-01-26,0.03,2.4,2.5,1.05,0.91,Excellent,0.9,1,1.9,0.53,0.63,0.15,0.08,0.08,0.45,1,10,13,11
2019-01-26,0.12,8.9,8.4,0.94,0.21,Below Average,3.2,3.2,6.4,0.5,0.56,0.16,0.15,0.07,0.43,2,1,14,11
2019-01-26,0.12,9.1,7.1,0.78,0.3,Below Average,3.9,2.7,6.6,0.41,0.45,0.18,0.1,0.08,0.38,1,10,14,11
2019-01-26,0.95,73.1,72.1,0.99,0.01,Poor,27.1,24.8,51.9,0.48,0.55,0.14,0.17,0.1,0.46,2,1,15,11
2019-01-26,0.05,3.5,4.1,1.15,0.08,Poor,1.1,1.4,2.4,0.56,0.65,0.15,0.2,0.07,0.52,2,1,16,11
2019-01-26,0.06,4.6,5.7,1.23,0.05,Poor,1.3,1.5,2.8,0.54,0.64,0.09,0.33,0.04,0.61,2,1,17,11
2019-01-26,0.22,20.7,23.2,1.12,0,Poor,9.6,7.9,17.5,0.45,0.59,0.07,0.09,0.07,0.45,2,2,2,11
2019-01-26,0.2,19.2,16.2,0.85,0.33,Average,10.8,6,16.8,0.36,0.44,0.08,0.06,0.05,0.36,1,2,2,11
2019-01-26,0.09,8.9,5.8,0.65,0.82,Very Good,4.5,1.8,6.2,0.28,0.31,0.17,0.15,0.11,0.31,2,2,3,11
2019-01-26,0.08,7.6,7.1,0.93,0.93,Excellent,2.4,2.6,5,0.52,0.57,0.24,0.12,0.1,0.44,1,2,3,11
2019-01-26,0.1,9.1,8.4,0.93,0.23,Below Average,3.2,3.4,6.6,0.52,0.52,0.14,0.16,0.12,0.49,2,2,4,11
2019-01-26,0.07,6.5,4,0.62,0.1,Poor,3.1,1.5,4.6,0.33,0.33,0.16,0.15,0.14,0.34,1,2,4,11
2019-01-26,0.08,8,9.4,1.18,0.25,Below Average,2.5,4,6.5,0.62,0.62,0.07,0.19,0.16,0.6,2,2,18,11
2019-01-26,0.08,8.1,9.6,1.18,0.8,Very Good,2.7,3.9,6.6,0.59,0.59,0.06,0.2,0.15,0.58,1,2,18,11
2019-01-26,0.07,6.5,7.9,1.22,0.1,Poor,1.6,3.1,4.7,0.65,0.65,0.1,0.22,0.17,0.61,2,2,19,11
2019-01-26,0.07,7,7.5,1.08,0.56,Good,2.2,2.9,5.1,0.58,0.58,0.09,0.2,0.16,0.56,1,2,19,11
2019-01-26,0.06,6.1,7.4,1.22,0.02,Poor,2.7,2.8,5.5,0.51,0.65,0.07,0.04,0.03,0.49,2,2,6,11
2019-01-26,0.04,3.7,3.7,1,0.76,Very Good,2.2,1.4,3.6,0.39,0.51,0.03,0.02,0.02,0.38,1,2,6,11
2019-01-26,0.06,5.4,4.6,0.87,0.26,Below Average,1.9,1.4,3.4,0.42,0.44,0.18,0.22,0.17,0.44,2,2,5,11
2019-01-26,0.09,8.3,5.9,0.71,0.32,Average,4.4,1.9,6.3,0.3,0.32,0.12,0.14,0.11,0.35,1,2,5,11
2019-01-26,0.02,1.5,1.7,1.12,0.24,Below Average,0.7,0.6,1.3,0.46,0.5,0,0.23,0.15,0.5,2,2,8,11
2019-01-26,0.03,3.2,3.1,0.95,0.48,Average,1.2,0.9,2.1,0.43,0.49,0.15,0.22,0.18,0.47,1,2,8,11
2019-01-26,0.03,2.6,2.6,1.02,0.11,Poor,0.9,0.8,1.6,0.46,0.61,0.18,0.23,0.18,0.43,2,2,7,11
2019-01-26,0.04,4.2,3,0.72,0.33,Average,2.2,1.2,3.5,0.36,0.41,0.16,0.03,0.03,0.31,1,2,7,11
2019-01-26,0.08,7.9,5,0.63,0.07,Poor,0.5,0.5,1.1,0.5,0.56,0.47,0.4,0.03,0.37,2,2,20,11
2019-01-26,0.08,7.8,4.1,0.52,0.67,Very Good,0.9,0.9,1.8,0.48,0.55,0.56,0.2,0.03,0.27,1,2,20,11
2019-01-26,0.08,7.6,6.9,0.91,0.26,Below Average,3,2.2,5.2,0.42,0.46,0.15,0.19,0.16,0.44,2,3,21,11
2019-01-26,0.11,10.4,7.7,0.74,0.27,Below Average,5.6,2.5,8.1,0.31,0.35,0.11,0.13,0.1,0.35,1,3,21,11
2019-01-26,0.15,14.4,12,0.83,0.58,Good,7.1,3.9,11,0.35,0.42,0.12,0.14,0.1,0.37,2,3,22,11
2019-01-26,0.15,14.2,13.3,0.93,0.83,Excellent,5.2,4.6,9.8,0.47,0.53,0.19,0.14,0.11,0.44,1,3,22,11
2019-01-26,0.13,12.6,12.5,0.99,0.18,Below Average,4.7,4.8,9.5,0.51,0.56,0.12,0.14,0.1,0.49,2,3,23,11
2019-01-26,0.08,8,5.6,0.7,0.1,Poor,3.9,2.1,6,0.35,0.37,0.13,0.14,0.13,0.35,1,3,23,11
2019-01-26,0.02,2.2,2.2,1,0.41,Average,1.1,0.8,1.8,0.42,0.5,0.08,0.13,0.13,0.45,2,4,24,11
2019-01-26,0.02,2.1,1.8,0.86,0.37,Average,1.2,0.6,1.8,0.33,0.43,0.08,0.11,0.06,0.33,1,4,24,11
2019-01-26,0.07,6.8,6.4,0.93,0.15,Below Average,2.6,2.1,4.8,0.44,0.56,0.2,0.12,0.08,0.39,2,4,25,11
2019-01-26,0.08,8.1,6.2,0.77,0.47,Average,2.8,2.1,4.8,0.43,0.49,0.28,0.13,0.1,0.37,1,4,25,11
2019-01-26,0.04,3.5,4.1,1.15,0.32,Average,1.5,1.4,2.9,0.48,0.64,0.08,0.08,0.05,0.47,2,4,26,11
2019-01-26,0.02,1.5,1.6,1.04,0.52,Good,0.8,0.6,1.4,0.44,0.52,0.04,0.12,0.12,0.42,1,4,26,11
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,27,11
2019-01-26,0,0.3,0.3,1,-,-,0.1,0.1,0.2,0.33,0.5,0.2,0.2,0.2,0.4,1,5,27,11
2019-01-26,0.03,3,2.2,0.75,0.6,Good,1.3,0.8,2.1,0.37,0.49,0.22,0.1,0.02,0.33,2,5,28,11
2019-01-26,0.01,1.2,0.8,0.62,0.24,Below Average,0.8,0.3,1.1,0.28,0.31,0.1,0.1,0.1,0.29,1,5,28,11
2019-01-26,0.49,26.4,28.9,1.1,0.03,Poor,15.8,10.5,26.4,0.4,0.55,0,0.01,0.01,0.4,2,6,29,11
2019-01-26,0.48,26.4,23,0.87,0.28,Below Average,17.6,8.8,26.4,0.33,0.43,0,0.01,0.01,0.33,1,6,29,11
2019-01-26,0.02,1,0.6,0.59,0.58,Good,0.8,0.2,1,0.24,0.29,0,0,0,0.24,2,6,30,11
2019-01-26,0.02,0.9,0.5,0.6,0.45,Average,0.7,0.2,0.9,0.2,0.3,0,0,0,0.2,1,6,30,11
2019-01-26,0.04,2.2,1.9,0.84,0.25,Below Average,1.3,0.9,2.2,0.42,0.42,0,0.03,0.03,0.42,2,6,31,11
2019-01-26,0.07,3.7,3.1,0.84,0.74,Very Good,2.2,1.5,3.7,0.4,0.4,0,0.05,0.05,0.4,1,6,31,11
2019-01-26,0,0.1,0.1,1,-,-,0.1,0.1,0.1,0.5,0.5,0,0,0,0.5,2,6,32,11
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,32,11
2019-01-26,0.35,19.2,23.4,1.22,0.15,Below Average,7.9,11.3,19.2,0.59,0.59,0,0.07,0.07,0.59,2,6,33,11
2019-01-26,0.37,20.6,23.6,1.14,0.65,Very Good,9.2,11.5,20.6,0.56,0.56,0,0.05,0.05,0.56,1,6,33,11
2019-01-26,0.12,6.6,6.9,1.05,0.29,Below Average,3.2,3.4,6.6,0.52,0.52,0,0.03,0.03,0.52,2,6,34,11
2019-01-26,0.08,4.6,3.1,0.67,0.08,Poor,3.1,1.5,4.6,0.33,0.33,0,0.03,0.03,0.33,1,6,34,11
2019-01-26,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,2,6,35,11
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,35,11
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,11
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,11
2019-01-26,0.33,18,22,1.22,0.02,Poor,10.5,7.5,18,0.42,0.61,0,0.01,0.01,0.42,2,7,37,11
2019-01-26,0.25,13.8,12.8,0.93,0.24,Below Average,9.4,4.5,13.8,0.32,0.46,0,0,0,0.32,1,7,37,11
2019-01-26,0.49,8.9,9.7,1.09,0.14,Poor,5.5,3.4,8.9,0.38,0.54,0,0.01,0.01,0.38,2,7,38,11
2019-01-26,0.58,8.1,6.3,0.78,0.11,Poor,5.9,2.2,8.1,0.27,0.39,0,0.01,0.01,0.27,1,7,38,11
2019-01-26,0.51,9.1,12.3,1.35,0.04,Poor,5,4.1,9.1,0.45,0.67,0,0,0,0.45,2,7,39,11
2019-01-26,0.42,5.8,6.5,1.13,0.6,Good,3.5,2.3,5.8,0.4,0.57,0,0,0,0.4,1,7,39,11
2019-01-26,0.12,6.7,5.9,0.88,0.2,Below Average,4.1,2.6,6.7,0.39,0.43,0,0.01,0.01,0.39,2,8,40,11
2019-01-26,0.19,10.5,8.3,0.79,0.54,Good,6.9,3.6,10.5,0.34,0.39,0,0.01,0.01,0.34,1,8,40,11
2019-01-26,0.16,4.1,3.7,0.9,0.13,Poor,2.3,1.8,4.1,0.44,0.44,0,0.01,0.01,0.44,2,9,41,11
2019-01-26,0.21,5.5,4.2,0.76,0.56,Good,3.4,2.1,5.5,0.38,0.38,0,0.01,0.01,0.38,1,9,41,11
2019-01-26,0.09,2.4,2,0.85,0.14,Poor,1.4,1,2.4,0.43,0.43,0,0,0,0.43,2,9,42,11
2019-01-26,0.16,4.2,2.7,0.65,0.36,Average,2.8,1.4,4.2,0.32,0.32,0,0,0,0.32,1,9,42,11
2019-01-26,0.75,19.9,23.2,1.17,0.04,Poor,12.2,7.7,19.9,0.39,0.58,0,0.01,0.01,0.39,2,9,43,11
2019-01-26,0.63,16.7,16.1,0.97,0.36,Average,11.4,5.4,16.7,0.32,0.48,0,0.01,0.01,0.32,1,9,43,11
2019-01-26,0.97,73,61.4,0.84,0.47,Average,31.3,22.2,53.5,0.42,0.46,0.16,0.13,0.09,0.4,1,10,44,11
2019-01-26,0.03,2.6,2.8,1.07,0.87,Excellent,0.8,1.1,1.9,0.56,0.61,0.16,0.16,0.09,0.5,1,10,45,11
2019-01-26,0.04,3.4,3,0.9,0.7,Very Good,1.5,1.1,2.6,0.42,0.46,0.12,0.11,0.02,0.42,1,10,46,11
2019-01-26,1,84.4,74.2,0.88,0.51,Good,33.1,26.6,59.7,0.45,0.49,0.18,0.14,0.1,0.42,2,1,1,10
2019-01-26,1,82.8,67.4,0.81,0.22,Below Average,37,25.4,62.4,0.41,0.47,0.17,0.09,0.07,0.37,1,10,1,10
2019-01-26,0.19,15.6,14.9,0.95,0.62,Good,5.7,5.4,11.1,0.49,0.54,0.18,0.14,0.11,0.44,2,1,9,10
2019-01-26,0.19,15.6,14.9,0.95,0.62,Good,5.7,5.4,11.1,0.49,0.54,0.18,0.14,0.11,0.44,2,2,9,10
2019-01-26,0.18,14.8,14.2,0.96,0.46,Average,6.2,5.6,11.8,0.48,0.54,0.15,0.07,0.07,0.43,1,2,9,10
2019-01-26,0.18,14.8,14.2,0.96,0.46,Average,6.2,5.6,11.8,0.48,0.54,0.15,0.07,0.07,0.43,1,10,9,10
2019-01-26,0.82,68.8,59.3,0.86,0.48,Average,27.4,21.2,48.6,0.44,0.48,0.18,0.14,0.09,0.41,2,1,10,10
2019-01-26,0.82,68.1,53.2,0.78,0.19,Below Average,30.8,19.8,50.6,0.39,0.45,0.18,0.1,0.07,0.35,1,10,10,10
2019-01-26,0.03,2.2,1.5,0.66,0.61,Good,1.2,0.6,1.8,0.32,0.36,0.11,0.08,0.05,0.32,2,1,11,10
2019-01-26,0.05,4.1,3.4,0.83,0.79,Very Good,2.2,1.1,3.3,0.34,0.43,0.09,0.1,0.06,0.35,1,10,11,10
2019-01-26,0.08,5.2,4.8,0.92,0.24,Below Average,2,1.8,3.8,0.48,0.52,0.18,0.14,0.11,0.44,2,1,12,10
2019-01-26,0.08,5.6,4.5,0.8,0.42,Average,2.3,1.6,3.9,0.41,0.47,0.21,0.14,0.12,0.37,1,10,12,10
2019-01-26,0.05,3.2,3.3,1.02,0.09,Poor,1.3,1.4,2.7,0.52,0.58,0.15,0.04,0.02,0.46,2,1,13,10
2019-01-26,0.05,3.5,2.7,0.77,0.44,Average,1.5,1.1,2.6,0.41,0.47,0.17,0.13,0.08,0.35,1,10,13,10
2019-01-26,0.13,8.6,7.7,0.9,0.34,Average,3.3,2.8,6.1,0.46,0.51,0.19,0.12,0.08,0.42,2,1,14,10
2019-01-26,0.14,9.5,5.8,0.61,0.03,Poor,5,2.3,7.3,0.32,0.36,0.18,0.07,0.04,0.28,1,10,14,10
2019-01-26,1,68.8,59.3,0.86,0.46,Average,27.4,21.2,48.6,0.44,0.48,0.18,0.14,0.09,0.41,2,1,15,10
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,16,10
2019-01-26,0.18,12.2,10.6,0.87,0.42,Average,4.5,3.8,8.4,0.46,0.5,0.21,0.14,0.08,0.42,2,1,17,10
2019-01-26,0.19,16.3,15.1,0.92,0.43,Average,8.9,5.2,14.1,0.37,0.48,0.08,0.08,0.07,0.37,2,2,2,10
2019-01-26,0.27,21.9,19.9,0.91,0.51,Good,13.1,6.9,20.1,0.35,0.46,0.05,0.06,0.05,0.35,1,2,2,10
2019-01-26,0.08,7,4.9,0.71,0.69,Very Good,2.8,2,4.8,0.42,0.43,0.23,0.11,0.09,0.35,2,2,3,10
2019-01-26,0.1,8.4,5.5,0.65,0.22,Below Average,3.6,2.1,5.6,0.37,0.4,0.24,0.11,0.07,0.3,1,2,3,10
2019-01-26,0.07,5.8,4.4,0.76,0.77,Very Good,2.4,1.8,4.2,0.44,0.44,0.18,0.1,0.08,0.4,2,2,4,10
2019-01-26,0.1,8,5.5,0.69,0.18,Below Average,3.5,2.4,5.9,0.41,0.41,0.19,0.09,0.07,0.35,1,2,4,10
2019-01-26,0.09,7.7,9.4,1.21,0.17,Below Average,2.4,3.9,6.4,0.62,0.62,0.07,0.16,0.15,0.61,2,2,18,10
2019-01-26,0.06,5.1,5.4,1.05,0.42,Average,1.7,2.5,4.2,0.59,0.59,0.13,0.09,0.08,0.54,1,2,18,10
2019-01-26,0.09,7.5,7,0.93,0.83,Excellent,2.6,2.6,5.2,0.51,0.51,0.13,0.19,0.15,0.49,2,2,19,10
2019-01-26,0.05,4.5,4.9,1.09,0.6,Good,1.4,1.9,3.4,0.58,0.59,0.11,0.17,0.15,0.57,1,2,19,10
2019-01-26,0.06,5,3.9,0.79,0.7,Very Good,2.8,1.4,4.2,0.32,0.38,0.09,0.12,0.11,0.34,2,2,6,10
2019-01-26,0.04,3.4,2.9,0.88,0.51,Good,1.4,1,2.4,0.42,0.49,0.18,0.12,0.11,0.39,1,2,6,10
2019-01-26,0.07,5.7,5.3,0.93,0.14,Poor,2.2,1.8,4,0.44,0.46,0.16,0.18,0.09,0.45,2,2,5,10
2019-01-26,0.06,4.9,3.5,0.71,0.34,Average,2.6,1.4,3.9,0.34,0.39,0.12,0.11,0.06,0.33,1,2,5,10
2019-01-26,0.05,3.8,4.2,1.13,0.23,Below Average,1.2,1.7,2.9,0.58,0.66,0.16,0.11,0.08,0.52,2,2,8,10
2019-01-26,0.04,3,2.5,0.82,0.25,Below Average,1.6,0.8,2.5,0.33,0.44,0.08,0.1,0.1,0.35,1,2,8,10
2019-01-26,0.03,2.4,1.4,0.6,0.89,Excellent,1.4,0.5,1.9,0.25,0.25,0.1,0.13,0.1,0.3,2,2,7,10
2019-01-26,0.03,2.1,0.7,0.34,0.02,Poor,1.2,0.4,1.6,0.22,0.22,0.2,0.06,0.06,0.17,1,2,7,10
2019-01-26,0.09,7.6,3.7,0.49,0.4,Average,0.6,0.4,1,0.35,0.35,0.59,0.29,0.02,0.29,2,2,20,10
2019-01-26,0.08,6.8,2.4,0.36,0.21,Below Average,0.6,0.4,1,0.41,0.41,0.67,0.19,0.01,0.2,1,2,20,10
2019-01-26,0.08,6.9,6.1,0.89,0.31,Average,3,2.1,5.1,0.41,0.44,0.14,0.15,0.08,0.43,2,3,21,10
2019-01-26,0.08,6.8,5.9,0.86,0.64,Good,3.4,2.3,5.6,0.41,0.47,0.1,0.1,0.06,0.39,1,3,21,10
2019-01-26,0.18,15.2,13.4,0.88,0.36,Average,6.3,5.4,11.6,0.46,0.52,0.17,0.09,0.07,0.4,2,3,22,10
2019-01-26,0.21,16.9,12.3,0.73,0.17,Below Average,8.7,4.5,13.2,0.34,0.41,0.15,0.08,0.06,0.31,1,3,22,10
2019-01-26,0.09,7.4,5.8,0.78,0.83,Excellent,3.1,2.4,5.5,0.44,0.44,0.17,0.1,0.09,0.4,2,3,23,10
2019-01-26,0.14,11.4,8.4,0.74,0.18,Below Average,5.6,3.4,9.1,0.38,0.42,0.15,0.07,0.06,0.35,1,3,23,10
2019-01-26,0.01,1.2,0.8,0.7,0.82,Very Good,0.8,0.4,1.1,0.32,0.37,0.05,0,0,0.3,2,4,24,10
2019-01-26,0.02,1.9,2.4,1.25,0.88,Excellent,0.8,0.9,1.7,0.55,0.66,0.06,0.06,0.06,0.53,1,4,24,10
2019-01-26,0.11,9.4,8.4,0.89,0.24,Below Average,3.5,3.4,6.9,0.49,0.57,0.24,0.06,0.05,0.38,2,4,25,10
2019-01-26,0.12,10.3,7,0.68,0.2,Below Average,5.1,2.4,7.5,0.32,0.42,0.21,0.06,0.04,0.28,1,4,25,10
2019-01-26,0.02,1.6,1.4,0.89,0.71,Very Good,0.8,0.6,1.4,0.44,0.46,0.11,0.11,0.11,0.41,2,4,26,10
2019-01-26,0.04,3.4,2.9,0.86,0.22,Below Average,2.1,1,3.1,0.32,0.44,0.04,0.04,0.02,0.33,1,4,26,10
2019-01-26,0.01,0.9,0.5,0.53,0.87,Excellent,0.4,0.2,0.6,0.3,0.3,0.27,0.07,0,0.27,2,5,27,10
2019-01-26,0,0.1,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,1,5,27,10
2019-01-26,0.02,1.4,0.9,0.67,0.73,Very Good,0.6,0.4,0.9,0.38,0.41,0.29,0.08,0.08,0.29,2,5,28,10
2019-01-26,0.03,2.2,1.1,0.49,0.08,Poor,1.3,0.4,1.7,0.24,0.29,0.19,0.03,0,0.22,1,5,28,10
2019-01-26,0.41,19.9,17.4,0.87,0.82,Very Good,13.5,6.5,19.9,0.32,0.43,0,0.01,0.01,0.32,2,6,29,10
2019-01-26,0.53,26.8,23,0.86,0.23,Below Average,18.5,8.4,26.8,0.31,0.43,0,0,0,0.31,1,6,29,10
2019-01-26,0.02,1.1,0.7,0.63,0.51,Good,0.8,0.3,1.1,0.26,0.32,0,0,0,0.26,2,6,30,10
2019-01-26,0.04,2.2,2.1,0.92,0.88,Excellent,1.5,0.8,2.2,0.34,0.46,0,0,0,0.34,1,6,30,10
2019-01-26,0.05,2.2,1.2,0.53,0.92,Excellent,1.6,0.6,2.2,0.26,0.26,0,0,0,0.26,2,6,31,10
2019-01-26,0.06,3.2,2.1,0.67,0.37,Average,2.1,1.1,3.2,0.33,0.33,0,0,0,0.33,1,6,31,10
2019-01-26,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67,2,6,32,10
2019-01-26,0.01,0.2,0.1,0.5,-,-,0.2,0.1,0.2,0.25,0.25,0,0,0,0.25,1,6,32,10
2019-01-26,0.46,22.2,25.7,1.16,0.33,Average,9.9,12.4,22.2,0.56,0.56,0,0.07,0.07,0.56,2,6,33,10
2019-01-26,0.29,14.6,16.7,1.14,0.65,Very Good,6.7,7.9,14.6,0.54,0.54,0,0.08,0.08,0.54,1,6,33,10
2019-01-26,0.09,4.2,3.7,0.89,0.76,Very Good,2.4,1.8,4.2,0.44,0.44,0,0.01,0.01,0.44,2,6,34,10
2019-01-26,0.12,5.9,4.9,0.83,0.25,Below Average,3.5,2.4,5.9,0.41,0.41,0,0.03,0.03,0.41,1,6,34,10
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,35,10
2019-01-26,0,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,1,6,35,10
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,36,10
2019-01-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,36,10
2019-01-26,0.27,13.2,12.4,0.94,0.81,Very Good,8.9,4.3,13.2,0.32,0.47,0,0,0,0.32,2,7,37,10
2019-01-26,0.35,17.5,16.1,0.92,0.22,Below Average,12.1,5.4,17.5,0.31,0.46,0,0,0,0.31,1,7,37,10
2019-01-26,0.49,6.5,5.9,0.91,0.65,Very Good,4.4,2.1,6.5,0.32,0.45,0,0.01,0.01,0.32,2,7,38,10
2019-01-26,0.63,11.1,8.1,0.73,0.04,Poor,8.4,2.7,11.1,0.25,0.37,0,0,0,0.25,1,7,38,10
2019-01-26,0.51,6.8,6.5,0.97,0.85,Excellent,4.5,2.2,6.8,0.33,0.48,0,0,0,0.33,2,7,39,10
2019-01-26,0.37,6.5,8,1.24,0.83,Excellent,3.8,2.7,6.5,0.42,0.62,0,0,0,0.42,1,7,39,10
2019-01-26,0.12,5.7,4,0.7,0.77,Very Good,3.9,1.8,5.7,0.31,0.35,0,0.01,0.01,0.31,2,8,40,10
2019-01-26,0.15,7.8,5,0.64,0.14,Poor,5.5,2.2,7.8,0.29,0.32,0,0,0,0.29,1,8,40,10
2019-01-26,0.21,4.1,2.4,0.57,0.91,Excellent,2.9,1.2,4.1,0.29,0.29,0,0,0,0.29,2,9,41,10
2019-01-26,0.15,3.9,3.2,0.81,0.69,Very Good,2.4,1.6,3.9,0.4,0.4,0,0,0,0.4,1,9,41,10
2019-01-26,0.13,2.5,1.9,0.74,0.39,Average,1.6,0.9,2.5,0.37,0.37,0,0,0,0.37,2,9,42,10
2019-01-26,0.06,1.6,0.9,0.59,0.23,Below Average,1.1,0.5,1.6,0.3,0.3,0,0,0,0.3,1,9,42,10
2019-01-26,0.67,13.3,13.2,0.99,0.61,Good,8.9,4.4,13.3,0.33,0.49,0,0.01,0.01,0.33,2,9,43,10
2019-01-26,0.79,21.3,18.9,0.89,0.14,Poor,15,6.3,21.3,0.3,0.44,0,0,0,0.3,1,9,43,10
2019-01-26,0.94,63.6,49.2,0.77,0.19,Below Average,28.8,18.4,47.1,0.39,0.45,0.18,0.1,0.07,0.35,1,10,44,10
2019-01-26,0.07,4.4,3.9,0.89,0.5,Average,2.1,1.4,3.5,0.41,0.51,0.15,0.07,0.05,0.37,1,10,45,10
2019-01-26,0.07,4.6,3.8,0.82,0.5,Average,1.7,1.1,2.8,0.4,0.51,0.25,0.14,0.04,0.35,1,10,46,10
