Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Player_ID
2019-01-26,0.11,8.6,8.6,1.0,0.21,Below Average,3.2,2.8,6.0,0.47,0.59,0.21,0.12,0.09,0.42,2,2,1,190
2019-01-26,0.1,8.2,7.7,0.94,0.73,Very Good,3.8,2.2,6.0,0.37,0.49,0.15,0.14,0.09,0.39,1,2,1,190
2019-01-26,0.12,2.4,3.4,1.4,0.04,Poor,0.7,1.1,1.8,0.61,0.82,0.15,0.1,0.1,0.56,2,2,2,190
2019-01-26,0.16,2.9,3.8,1.32,0.95,Excellent,1.5,1.2,2.7,0.45,0.64,0.02,0.09,0.07,0.47,1,2,2,190
2019-01-26,0.1,1.1,1.1,0.96,0.49,Average,0.6,0.3,0.9,0.35,0.44,0.09,0.18,0.14,0.41,1,2,2,190
2019-01-26,0.28,3.0,3.1,1.03,0.16,Below Average,1.0,1.0,2.0,0.5,0.6,0.2,0.14,0.1,0.46,2,2,3,190
2019-01-26,0.09,0.8,0.2,0.25,0.03,Poor,0.4,0.1,0.5,0.11,0.11,0.38,0.06,0.06,0.13,1,2,3,190
2019-01-26,0.04,0.4,0.3,0.71,-,-,0.2,0.1,0.2,0.25,0.25,0.29,0.29,0.29,0.29,2,2,4,190
2019-01-26,0.25,1.2,1.1,0.92,0.48,Average,0.5,0.4,0.9,0.44,0.56,0.17,0.08,0.04,0.38,2,2,6,190
2019-01-26,0.16,1.2,0.8,0.65,0.21,Below Average,0.8,0.2,1.0,0.2,0.28,0.04,0.09,0.09,0.26,1,2,6,190
2019-01-26,0.07,0.5,0.6,1.22,-,-,0.1,0.2,0.2,0.75,0.75,0.22,0.33,0.33,0.67,1,2,6,190
2019-01-26,0.02,0.1,0.2,1.5,-,-,0.0,0.1,0.1,1,1,0.5,0.5,0.5,0.5,1,2,6,190
2019-01-26,0.26,1.2,0.5,0.39,0.9,Excellent,0.6,0.1,0.7,0.14,0.14,0.3,0.13,0.04,0.17,2,2,5,190
2019-01-26,0.06,0.3,0.3,1.0,-,-,0.2,0.1,0.2,0.25,0.38,0.0,0.2,0.0,0.4,1,2,5,190
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,8,190
2019-01-26,0.02,0.1,0.1,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,1,2,8,190
2019-01-26,0.21,0.5,0.4,0.78,-,-,0.2,0.2,0.3,0.5,0.58,0.33,0.11,0.11,0.33,2,2,7,190
2019-01-26,0.35,0.7,0.3,0.36,0.05,Poor,0.4,0.1,0.5,0.22,0.28,0.36,0.0,0.0,0.14,1,2,7,190
2019-01-26,0.09,0.7,0.6,0.86,0.9,Excellent,0.0,0.1,0.1,1,1,0.5,0.43,0.07,0.5,1,2,7,190
2019-01-26,0.09,7.5,5.5,0.73,0.79,Very Good,4.1,1.9,6.0,0.32,0.4,0.15,0.06,0.06,0.3,2,2,1,187
2019-01-26,0.16,13.0,11.8,0.91,0.66,Very Good,5.2,3.9,9.1,0.43,0.51,0.18,0.14,0.08,0.41,1,2,1,187
2019-01-26,0.19,3.8,2.5,0.67,0.86,Excellent,2.2,0.8,3.0,0.27,0.4,0.17,0.04,0.04,0.24,2,2,2,187
2019-01-26,0.15,2.8,3.5,1.26,0.92,Excellent,1.4,1.3,2.6,0.48,0.64,0.04,0.02,0.0,0.47,1,2,2,187
2019-01-26,0.14,1.5,1.9,1.23,0.85,Excellent,0.6,0.7,1.2,0.54,0.63,0.1,0.17,0.13,0.53,1,2,2,187
2019-01-26,0.09,1.0,0.4,0.42,0.9,Excellent,0.6,0.2,0.8,0.25,0.25,0.16,0.0,0.0,0.21,2,2,3,187
2019-01-26,0.18,1.7,1.1,0.67,0.36,Average,0.7,0.4,1.0,0.35,0.43,0.3,0.09,0.06,0.3,1,2,3,187
2019-01-26,0.13,1.1,1.1,0.96,0.32,Average,0.6,0.4,1.0,0.4,0.4,0.0,0.14,0.14,0.46,2,2,4,187
2019-01-26,0.2,1.5,0.9,0.57,0.14,Poor,0.8,0.4,1.2,0.3,0.3,0.1,0.13,0.1,0.3,1,2,4,187
2019-01-26,0.13,0.6,0.7,1.08,0.32,Average,0.3,0.2,0.5,0.44,0.61,0.17,0.08,0.08,0.42,2,2,6,187
2019-01-26,0.08,0.6,0.3,0.5,0.09,Poor,0.5,0.1,0.6,0.17,0.25,0.0,0.0,0.0,0.17,1,2,6,187
2019-01-26,0.13,0.8,1.0,1.19,0.64,Good,0.2,0.4,0.6,0.67,0.67,0.06,0.19,0.19,0.63,1,2,6,187
2019-01-26,0.1,0.5,0.4,0.78,-,-,0.3,0.2,0.4,0.38,0.38,0.0,0.11,0.11,0.44,1,2,6,187
2019-01-26,0.13,0.6,0.4,0.64,0.67,Very Good,0.3,0.2,0.4,0.38,0.38,0.27,0.09,0.09,0.27,2,2,5,187
2019-01-26,0.28,1.1,1.1,0.96,0.75,Very Good,0.6,0.3,0.9,0.35,0.38,0.05,0.23,0.14,0.46,1,2,5,187
2019-01-26,0.06,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.67,0.0,0.0,0.0,2,2,8,187
2019-01-26,0.2,0.6,0.6,1.0,0.5,Average,0.3,0.2,0.5,0.44,0.5,0.17,0.17,0.17,0.42,1,2,8,187
2019-01-26,0.16,0.4,0.5,1.43,-,-,0.2,0.2,0.3,0.5,0.67,0.0,0.14,0.14,0.57,2,2,7,187
2019-01-26,0.13,0.3,0.4,1.4,-,-,0.1,0.1,0.2,0.67,0.83,0.2,0.2,0.2,0.6,1,2,7,187
2019-01-26,0.23,1.8,1.0,0.53,0.58,Good,0.1,0.1,0.1,0.5,0.5,0.64,0.31,0.03,0.33,1,2,7,187
2019-01-26,0.08,7.1,6.6,0.93,0.35,Average,3.3,2.4,5.7,0.43,0.51,0.11,0.1,0.09,0.42,2,2,1,178
2019-01-26,0.14,12.1,10.1,0.84,0.51,Good,5.5,3.4,8.8,0.38,0.42,0.14,0.15,0.12,0.4,1,2,1,178
2019-01-26,0.17,3.5,4.0,1.15,0.16,Below Average,1.5,1.4,2.9,0.47,0.62,0.09,0.09,0.09,0.47,2,2,2,178
2019-01-26,0.14,2.7,1.7,0.62,0.16,Below Average,1.8,0.6,2.4,0.26,0.33,0.1,0.02,0.02,0.25,1,2,2,178
2019-01-26,0.19,2.2,2.8,1.29,0.89,Excellent,0.6,0.8,1.4,0.59,0.67,0.1,0.31,0.29,0.64,1,2,2,178
2019-01-26,0.1,1.1,0.6,0.57,0.77,Very Good,0.5,0.3,0.7,0.36,0.36,0.24,0.14,0.1,0.29,2,2,3,178
2019-01-26,0.11,1.1,0.9,0.9,0.73,Very Good,0.4,0.4,0.7,0.5,0.54,0.2,0.1,0.1,0.45,1,2,3,178
2019-01-26,0.07,0.6,0.2,0.33,0.98,Excellent,0.4,0.1,0.5,0.22,0.22,0.17,0.08,0.08,0.17,2,2,4,178
2019-01-26,0.12,1.0,1.1,1.11,0.9,Excellent,0.4,0.4,0.7,0.5,0.5,0.05,0.21,0.11,0.58,1,2,4,178
2019-01-26,0.15,0.7,0.7,1.0,0.39,Average,0.4,0.3,0.7,0.46,0.5,0.0,0.07,0.07,0.5,2,2,6,178
2019-01-26,0.13,0.9,0.8,0.89,0.46,Average,0.5,0.3,0.8,0.4,0.43,0.11,0.17,0.17,0.39,1,2,6,178
2019-01-26,0.18,1.2,1.0,0.83,0.16,Below Average,0.6,0.4,1.0,0.42,0.42,0.13,0.09,0.09,0.39,1,2,6,178
2019-01-26,0.16,0.8,0.8,1.07,0.45,Average,0.4,0.3,0.6,0.42,0.42,0.0,0.27,0.27,0.53,1,2,6,178
2019-01-26,0.14,0.6,0.3,0.5,0.81,Very Good,0.3,0.1,0.4,0.25,0.25,0.17,0.17,0.08,0.33,2,2,5,178
2019-01-26,0.18,0.7,0.2,0.29,0.03,Poor,0.5,0.1,0.5,0.1,0.1,0.21,0.07,0.07,0.14,1,2,5,178
2019-01-26,0.06,0.2,0.4,2.33,-,-,0.0,0.2,0.2,1,1.17,0.0,0.0,0.0,1.0,2,2,8,178
2019-01-26,0.07,0.2,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.25,0.0,0.0,0.0,1,2,8,178
2019-01-26,0.16,0.4,0.4,1.0,-,-,0.2,0.1,0.3,0.33,0.42,0.0,0.14,0.14,0.43,2,2,7,178
2019-01-26,0.18,0.4,0.2,0.57,-,-,0.2,0.1,0.3,0.2,0.2,0.14,0.14,0.14,0.29,1,2,7,178
2019-01-26,0.1,0.8,0.4,0.5,0.56,Good,0.1,0.1,0.2,0.33,0.33,0.56,0.25,0.0,0.25,1,2,7,178
2019-01-26,0.08,6.5,5.0,0.76,0.73,Very Good,3.7,1.9,5.6,0.34,0.4,0.08,0.07,0.06,0.35,2,2,1,193
2019-01-26,0.15,12.4,14.7,1.18,0.97,Excellent,3.0,6.2,9.2,0.68,0.69,0.15,0.19,0.16,0.57,1,2,1,193
2019-01-26,0.11,2.2,2.4,1.07,0.26,Below Average,1.1,0.9,2.0,0.45,0.56,0.07,0.02,0.02,0.43,2,2,2,193
2019-01-26,0.05,0.9,0.6,0.71,0.26,Below Average,0.6,0.2,0.8,0.27,0.37,0.06,0.12,0.06,0.29,1,2,2,193
2019-01-26,0.06,0.6,0.9,1.42,0.95,Excellent,0.1,0.3,0.4,0.86,0.86,0.17,0.33,0.33,0.67,1,2,2,193
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,3,193
2019-01-26,0.34,2.9,1.7,0.58,0.86,Excellent,1.6,0.6,2.2,0.27,0.27,0.09,0.14,0.12,0.32,2,2,4,193
2019-01-26,0.63,4.9,5.2,1.07,0.86,Excellent,1.3,2.3,3.5,0.64,0.64,0.17,0.17,0.11,0.57,1,2,4,193
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,6,193
2019-01-26,0.04,0.3,0.3,1.2,-,-,0.2,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.4,1,2,6,193
2019-01-26,0.28,1.8,2.7,1.5,0.94,Excellent,0.3,1.2,1.5,0.8,0.8,0.08,0.19,0.19,0.69,1,2,6,193
2019-01-26,0.39,1.9,2.3,1.24,0.72,Very Good,0.4,1.0,1.4,0.71,0.71,0.11,0.24,0.22,0.6,1,2,6,193
2019-01-26,0.09,0.4,0.3,0.75,-,-,0.2,0.2,0.4,0.43,0.43,0.13,0.0,0.0,0.38,2,2,5,193
2019-01-26,0.01,0.1,0.2,3.0,-,-,0.0,0.1,0.1,1,1,0.0,1.0,1.0,1.0,1,2,5,193
2019-01-26,0.28,0.8,0.5,0.67,0.74,Very Good,0.5,0.2,0.7,0.29,0.36,0.07,0.0,0.0,0.27,2,2,8,193
2019-01-26,0.47,1.4,2.2,1.54,0.96,Excellent,0.3,1.0,1.2,0.79,0.81,0.07,0.21,0.21,0.71,1,2,8,193
2019-01-26,0.09,0.2,0.2,0.75,-,-,0.2,0.1,0.2,0.25,0.38,0.0,0.0,0.0,0.25,2,2,7,193
2019-01-26,0.1,0.8,0.4,0.53,0.6,Good,0.0,0.2,0.2,1,1,0.67,0.2,0.07,0.27,1,2,7,193
2019-01-26,0.05,5.7,4.7,0.82,0.6,Good,2.7,1.7,4.4,0.39,0.45,0.14,0.09,0.05,0.38,2,2,1,189
2019-01-26,0.12,12.6,8.4,0.67,0.21,Below Average,5.5,3.2,8.7,0.37,0.39,0.21,0.14,0.1,0.33,1,2,1,189
2019-01-26,0.09,2.2,1.5,0.67,0.86,Excellent,1.5,0.5,2.0,0.27,0.35,0.06,0.03,0.03,0.27,2,2,2,189
2019-01-26,0.09,2.2,1.3,0.61,0.16,Below Average,1.3,0.6,1.9,0.32,0.34,0.12,0.06,0.03,0.27,1,2,2,189
2019-01-26,0.18,2.6,1.7,0.64,0.11,Poor,1.1,0.7,1.8,0.37,0.37,0.21,0.13,0.13,0.33,1,2,2,189
2019-01-26,0.14,1.9,2.0,1.03,0.15,Below Average,0.5,0.8,1.3,0.63,0.66,0.24,0.14,0.07,0.48,2,2,3,189
2019-01-26,0.25,3.0,1.7,0.56,0.21,Below Average,1.5,0.7,2.3,0.32,0.34,0.2,0.07,0.07,0.29,1,2,3,189
2019-01-26,0.01,0.1,0.1,1.0,-,-,0.1,0.0,0.1,0,0,0.0,0.5,0.0,0.5,2,2,4,189
2019-01-26,0.01,0.1,0.1,1.0,-,-,0.1,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.5,1,2,4,189
2019-01-26,0.06,0.4,0.3,0.83,-,-,0.3,0.1,0.4,0.33,0.42,0.0,0.0,0.0,0.33,2,2,6,189
2019-01-26,0.11,1.1,1.2,1.13,0.75,Very Good,0.4,0.4,0.8,0.5,0.63,0.06,0.19,0.13,0.5,1,2,6,189
2019-01-26,0.05,0.4,0.3,0.83,-,-,0.2,0.1,0.3,0.4,0.4,0.17,0.17,0.17,0.33,1,2,6,189
2019-01-26,0.08,0.5,0.7,1.25,-,-,0.2,0.3,0.5,0.57,0.57,0.0,0.25,0.25,0.63,1,2,6,189
2019-01-26,0.12,0.7,0.5,0.8,0.45,Average,0.3,0.2,0.5,0.43,0.43,0.2,0.1,0.0,0.4,2,2,5,189
2019-01-26,0.19,1.0,0.7,0.73,0.42,Average,0.5,0.2,0.7,0.3,0.3,0.13,0.2,0.2,0.4,1,2,5,189
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,8,189
2019-01-26,0.09,0.3,0.2,0.75,-,-,0.1,0.1,0.1,0.5,0.5,0.25,0.25,0.25,0.5,2,2,7,189
2019-01-26,0.03,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,7,189
2019-01-26,0.15,1.6,0.7,0.42,0.44,Average,0.2,0.1,0.3,0.4,0.4,0.54,0.29,0.04,0.25,1,2,7,189
2019-01-26,0.03,2.8,2.4,0.85,0.54,Good,1.3,0.8,2.2,0.39,0.5,0.19,0.04,0.04,0.34,2,2,1,188
2019-01-26,0.09,7.3,6.5,0.9,0.64,Good,3.2,2.6,5.8,0.45,0.51,0.13,0.08,0.05,0.41,1,2,1,188
2019-01-26,0.06,1.2,1.4,1.13,0.18,Below Average,0.5,0.5,1.0,0.47,0.63,0.13,0.04,0.04,0.44,2,2,2,188
2019-01-26,0.11,2.1,1.7,0.8,0.37,Average,1.3,0.6,1.9,0.31,0.42,0.05,0.05,0.05,0.33,1,2,2,188
2019-01-26,0.12,1.3,1.3,0.96,0.49,Average,0.6,0.5,1.1,0.45,0.53,0.08,0.12,0.12,0.44,1,2,2,188
2019-01-26,0.06,0.6,0.6,0.92,0.26,Below Average,0.2,0.2,0.3,0.5,0.75,0.42,0.08,0.08,0.33,2,2,3,188
2019-01-26,0.13,1.2,1.5,1.26,0.98,Excellent,0.4,0.7,1.1,0.65,0.7,0.13,0.04,0.04,0.57,1,2,3,188
2019-01-26,0.04,0.4,0.3,0.86,-,-,0.2,0.2,0.4,0.43,0.43,0.0,0.0,0.0,0.43,2,2,4,188
2019-01-26,0.01,0.1,0.1,1.0,-,-,0.0,0.1,0.1,1,1,0.5,0.0,0.0,0.5,1,2,4,188
2019-01-26,0.08,0.4,0.0,0.0,-,-,0.4,0.0,0.4,0,0,0.13,0.0,0.0,0.0,2,2,6,188
2019-01-26,0.13,0.9,1.2,1.22,0.84,Excellent,0.3,0.4,0.7,0.57,0.64,0.06,0.17,0.06,0.56,1,2,6,188
2019-01-26,0.06,0.4,0.4,1.0,-,-,0.2,0.2,0.4,0.57,0.57,0.13,0.0,0.0,0.5,1,2,6,188
2019-01-26,0.03,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0.0,0.0,0.0,0.67,1,2,6,188
2019-01-26,0.01,0.1,0.1,2.0,-,-,0.0,0.1,0.1,1,1,0.0,0.0,0.0,1.0,2,2,5,188
2019-01-26,0.11,0.5,0.2,0.33,-,-,0.3,0.1,0.3,0.17,0.17,0.11,0.22,0.0,0.22,1,2,5,188
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,8,188
2019-01-26,0.05,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,2,2,7,188
2019-01-26,0.05,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,7,188
2019-01-26,0.04,0.4,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,7,188
2019-01-26,0.03,3.6,3.2,0.9,0.42,Average,1.7,1.2,2.9,0.42,0.51,0.14,0.06,0.04,0.38,2,2,1,182
2019-01-26,0.05,5.2,3.8,0.73,0.3,Below Average,2.4,1.4,3.8,0.38,0.41,0.19,0.11,0.04,0.34,1,2,1,182
2019-01-26,0.05,1.4,1.8,1.25,0.08,Poor,0.6,0.6,1.2,0.47,0.65,0.05,0.1,0.05,0.5,2,2,2,182
2019-01-26,0.05,1.3,0.9,0.72,0.27,Below Average,0.8,0.4,1.2,0.35,0.38,0.06,0.06,0.06,0.33,1,2,2,182
2019-01-26,0.05,0.7,0.5,0.7,0.15,Below Average,0.3,0.2,0.5,0.43,0.5,0.3,0.0,0.0,0.3,1,2,2,182
2019-01-26,0.09,1.4,0.9,0.63,0.69,Very Good,0.6,0.4,1.0,0.43,0.43,0.26,0.0,0.0,0.32,2,2,3,182
2019-01-26,0.1,1.4,0.7,0.53,0.18,Below Average,0.7,0.4,1.1,0.33,0.33,0.21,0.0,0.0,0.26,1,2,3,182
2019-01-26,0.02,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0.0,0.0,0.0,0.33,2,2,4,182
2019-01-26,0.03,0.2,0.4,2.0,-,-,0.1,0.1,0.2,0.67,1,0.0,0.33,0.33,0.67,2,2,6,182
2019-01-26,0.07,0.7,0.7,1.0,0.6,Good,0.3,0.3,0.6,0.5,0.56,0.2,0.1,0.1,0.4,1,2,6,182
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,6,182
2019-01-26,0.03,0.2,0.0,0.0,-,-,0.2,0.0,0.2,0,0,0.0,0.0,0.0,0.0,2,2,5,182
2019-01-26,0.05,0.3,0.1,0.5,-,-,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.25,1,2,5,182
2019-01-26,0.05,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,2,2,7,182
2019-01-26,0.08,0.2,0.1,0.67,-,-,0.1,0.1,0.2,0.33,0.33,0.0,0.0,0.0,0.33,1,2,7,182
2019-01-26,0.05,0.6,0.6,1.13,-,-,0.0,0.0,0.0,-,-,0.25,0.75,0.13,0.63,1,2,7,182
2019-01-26,0.03,3.1,2.6,0.82,0.6,Good,1.4,0.6,2.0,0.31,0.41,0.18,0.2,0.18,0.38,2,2,1,184
2019-01-26,0.03,3.4,3.0,0.87,0.58,Good,1.6,1.0,2.6,0.38,0.45,0.13,0.13,0.09,0.38,1,2,1,184
2019-01-26,0.04,1.0,0.8,0.75,0.76,Very Good,0.6,0.3,0.9,0.29,0.39,0.13,0.06,0.06,0.25,2,2,2,184
2019-01-26,0.06,1.3,1.0,0.8,0.37,Average,0.8,0.4,1.1,0.33,0.44,0.1,0.0,0.0,0.3,1,2,2,184
2019-01-26,0.05,0.6,0.8,1.3,0.9,Excellent,0.2,0.3,0.5,0.63,0.69,0.1,0.1,0.1,0.6,1,2,2,184
2019-01-26,0.04,0.5,0.4,0.88,-,-,0.2,0.1,0.3,0.25,0.25,0.13,0.38,0.25,0.5,2,2,3,184
2019-01-26,0.03,0.4,0.3,0.83,-,-,0.1,0.1,0.2,0.67,0.67,0.33,0.17,0.17,0.5,1,2,3,184
2019-01-26,0.02,0.3,0.3,1.0,-,-,0.1,0.1,0.1,0.5,0.5,0.25,0.25,0.25,0.5,2,2,4,184
2019-01-26,0.14,0.8,0.6,0.77,0.63,Good,0.4,0.2,0.6,0.3,0.4,0.15,0.08,0.08,0.31,2,2,6,184
2019-01-26,0.04,0.3,0.3,1.0,-,-,0.2,0.1,0.3,0.4,0.5,0.0,0.0,0.0,0.4,1,2,6,184
2019-01-26,0.02,0.2,0.1,0.67,-,-,0.1,0.0,0.1,0,0,0.0,0.67,0.33,0.33,1,2,6,184
2019-01-26,0.01,0.1,0.2,3.0,-,-,0.0,0.1,0.1,1,1,0.0,1.0,1.0,1.0,1,2,6,184
2019-01-26,0.06,0.3,0.3,1.0,-,-,0.0,0.0,0.0,-,-,0.2,0.8,0.8,0.8,2,2,5,184
2019-01-26,0.03,0.1,0.1,1.0,-,-,0.1,0.0,0.1,0,0,0.0,0.5,0.0,0.5,1,2,5,184
2019-01-26,0.04,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,2,2,8,184
2019-01-26,0.05,0.1,0.2,1.5,-,-,0.0,0.1,0.1,1,1.5,0.5,0.0,0.0,0.5,2,2,7,184
2019-01-26,0.13,0.3,0.1,0.4,-,-,0.3,0.0,0.3,0,0,0.0,0.2,0.2,0.2,1,2,7,184
2019-01-26,0.02,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.67,0.0,0.0,0.0,1,2,7,184
2019-01-26,0.03,2.3,1.4,0.61,0.92,Excellent,1.1,0.5,1.6,0.29,0.32,0.15,0.17,0.09,0.28,2,2,1,191
2019-01-26,0.04,3.2,2.8,0.88,0.59,Good,1.3,1.0,2.3,0.44,0.56,0.22,0.09,0.08,0.38,1,2,1,191
2019-01-26,0.04,0.7,0.7,1.0,0.34,Average,0.4,0.3,0.7,0.43,0.5,0.0,0.0,0.0,0.43,2,2,2,191
2019-01-26,0.04,0.8,1.1,1.4,0.97,Excellent,0.4,0.4,0.7,0.5,0.75,0.07,0.0,0.0,0.47,1,2,2,191
2019-01-26,0.01,0.1,0.1,0.5,-,-,0.0,0.0,0.0,-,-,0.5,0.5,0.5,0.5,1,2,2,191
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,3,191
2019-01-26,0.15,1.3,0.7,0.56,0.87,Excellent,0.4,0.2,0.6,0.27,0.27,0.28,0.28,0.12,0.28,2,2,4,191
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,4,191
2019-01-26,0.01,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,6,191
2019-01-26,0.06,0.4,0.2,0.38,-,-,0.3,0.1,0.4,0.14,0.21,0.13,0.0,0.0,0.13,1,2,6,191
2019-01-26,0.09,0.6,0.7,1.27,0.75,Very Good,0.2,0.3,0.5,0.6,0.6,0.0,0.18,0.18,0.64,1,2,6,191
2019-01-26,0.04,0.2,0.3,1.5,-,-,0.1,0.1,0.2,0.67,0.67,0.0,0.25,0.25,0.75,1,2,6,191
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,2,2,5,191
2019-01-26,0.06,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.33,0.33,0.0,2,2,8,191
2019-01-26,0.17,0.5,0.5,1.0,0.5,Average,0.3,0.2,0.5,0.44,0.56,0.1,0.0,0.0,0.4,1,2,8,191
2019-01-26,0.08,0.6,0.1,0.08,0.05,Poor,0.0,0.0,0.0,-,-,0.83,0.17,0.08,0.08,1,2,7,191
2019-01-26,0.02,3.3,2.8,0.87,0.48,Average,1.1,1.1,2.2,0.5,0.54,0.23,0.13,0.13,0.41,2,2,1,195
2019-01-26,0.03,4.5,4.1,0.91,0.66,Very Good,1.9,1.5,3.4,0.44,0.51,0.17,0.07,0.04,0.41,1,2,1,195
2019-01-26,0.03,0.9,0.4,0.46,0.97,Excellent,0.5,0.2,0.7,0.25,0.31,0.27,0.0,0.0,0.18,2,2,2,195
2019-01-26,0.06,1.8,1.3,0.76,0.32,Average,1.0,0.5,1.5,0.33,0.44,0.14,0.0,0.0,0.29,1,2,2,195
2019-01-26,0.03,0.5,0.8,1.5,-,-,0.1,0.3,0.3,0.75,0.75,0.0,0.33,0.17,0.83,1,2,2,195
2019-01-26,0.01,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,2,2,3,195
2019-01-26,0.1,1.4,1.7,1.18,0.11,Poor,0.2,0.7,0.8,0.8,0.8,0.24,0.24,0.24,0.59,2,2,4,195
2019-01-26,0.01,0.2,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.5,0.0,0.0,0.0,1,2,6,195
2019-01-26,0.06,0.6,0.7,1.14,-,-,0.2,0.3,0.4,0.6,0.6,0.14,0.14,0.14,0.57,1,2,6,195
2019-01-26,0.05,0.4,0.5,1.2,-,-,0.2,0.3,0.4,0.6,0.6,0.0,0.0,0.0,0.6,1,2,6,195
2019-01-26,0.03,0.3,0.3,1.33,-,-,0.1,0.1,0.2,0.5,0.5,0.0,0.33,0.33,0.67,2,2,5,195
2019-01-26,0.03,0.2,0.2,1.0,-,-,0.1,0.1,0.2,0.5,0.5,0.0,0.0,0.0,0.5,1,2,5,195
2019-01-26,0.09,0.4,0.4,1.0,-,-,0.3,0.2,0.4,0.4,0.5,0.0,0.0,0.0,0.4,2,2,8,195
2019-01-26,0.07,0.3,0.3,0.75,-,-,0.3,0.1,0.3,0.25,0.38,0.0,0.0,0.0,0.25,1,2,8,195
2019-01-26,0.02,0.1,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,2,2,7,195
2019-01-26,0.03,0.1,0.0,0.0,-,-,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,1,2,7,195
2019-01-26,0.04,0.5,0.4,0.83,-,-,0.0,0.1,0.1,1,1.5,0.67,0.17,0.0,0.33,1,2,7,195
2019-01-26,0.02,2.6,1.8,0.68,0.86,Excellent,1.3,0.5,1.8,0.29,0.35,0.21,0.12,0.06,0.29,2,2,1,185
2019-01-26,0.03,3.6,1.6,0.45,0.06,Poor,1.5,0.7,2.2,0.31,0.33,0.34,0.04,0.04,0.21,1,2,1,185
2019-01-26,0.03,0.9,0.7,0.75,0.76,Very Good,0.5,0.2,0.7,0.33,0.5,0.25,0.0,0.0,0.25,2,2,2,185
2019-01-26,0.04,1.0,0.2,0.23,0.01,Poor,0.6,0.1,0.7,0.11,0.17,0.31,0.0,0.0,0.08,1,2,2,185
2019-01-26,0.01,0.2,0.2,0.67,-,-,0.0,0.1,0.1,1,1,0.67,0.0,0.0,0.33,1,2,2,185
2019-01-26,0.03,0.5,0.3,0.67,-,-,0.2,0.2,0.4,0.4,0.4,0.17,0.0,0.0,0.33,2,2,3,185
2019-01-26,0.03,0.4,0.3,0.8,-,-,0.2,0.1,0.3,0.25,0.25,0.0,0.2,0.2,0.4,1,2,3,185
2019-01-26,0.05,0.6,0.4,0.63,-,-,0.3,0.1,0.4,0.2,0.2,0.25,0.25,0.13,0.25,2,2,4,185
2019-01-26,0.01,0.2,0.0,0.0,-,-,0.0,0.0,0.0,-,-,1.0,0.0,0.0,0.0,1,2,4,185
