,chosen_player,pair,min,metric_name,metric_desc,metric_value
0,Ricardo Whitehead,"Calvin Schmitz,Ricardo Whitehead",25.9,foul_rate,number of fouls committed per minute,0.424710424710425
0,Ricardo Whitehead,"Anthony Mosley,Ricardo Whitehead",24.85,foul_rate,number of fouls committed per minute,0.402414486921529
0,Ricardo Whitehead,"Jalen Lomax,Ricardo Whitehead",2.1,foul_rate,number of fouls committed per minute,0.476190476190476
0,Kohl Linder,"Capriest Gardner,Kohl Linder",1.51666666666667,foul_rate,number of fouls committed per minute,1.31868131868132
0,Kohl Linder,"Anthony Mosley,Kohl Linder",12.8833333333333,foul_rate,number of fouls committed per minute,0.620957309184993
0,Kohl Linder,"Ahmad Muhammad,Kohl Linder",39.5833333333334,foul_rate,number of fouls committed per minute,0.55578947368421
0,Kohl Linder,"Ben Wagner,Kohl Linder",1.05,foul_rate,number of fouls committed per minute,0.0
0,Kohl Linder,"Jake Bruns,Kohl Linder",35.9,foul_rate,number of fouls committed per minute,0.501392757660167
0,Zach Parduhn,"Jalen Lomax,Zach Parduhn",5.71666666666666,foul_rate,number of fouls committed per minute,0.699708454810496
0,Zach Parduhn,"Calvin Schmitz,Zach Parduhn",29.9666666666667,foul_rate,number of fouls committed per minute,0.50055617352614
0,Zach Parduhn,"Ahmad Muhammad,Zach Parduhn",11.1,foul_rate,number of fouls committed per minute,0.45045045045045
0,Zach Parduhn,"Anthony Mosley,Zach Parduhn",6.06666666666667,foul_rate,number of fouls committed per minute,0.164835164835165
0,Zach Parduhn,"Jake Bruns,Zach Parduhn",26.4833333333333,foul_rate,number of fouls committed per minute,0.453115166771555
0,Anthony Mosley,"Anthony Mosley,Jake Digiorgio",280.95,block_rate,Block(s) per minute,0.0996618615411995
0,Anthony Mosley,"Anthony Mosley,Capriest Gardner",49.0166666666667,block_rate,Block(s) per minute,0.102006120367222
0,Anthony Mosley,"Anthony Mosley,Milos Dugalic",134.85,block_rate,Block(s) per minute,0.118650352243233
0,Anthony Mosley,"Anthony Mosley,Otis Reale",46.6333333333334,block_rate,Block(s) per minute,0.150107219442459
0,Anthony Mosley,"Anthony Mosley,Parker Joncus",186.983333333333,block_rate,Block(s) per minute,0.112309474997772
0,Ben Wagner,"Ben Wagner,Jalen Lomax",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Calvin Schmitz",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott",1.05,block_rate,Block(s) per minute,0.0
0,Ben Wagner,"Ben Wagner,Kohl Linder",1.05,block_rate,Block(s) per minute,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Parker Joncus",282.033333333333,block_rate,Block(s) per minute,0.117007445928377
0,Ahmad Muhammad,"Ahmad Muhammad,Ricardo Whitehead",46.0333333333333,block_rate,Block(s) per minute,0.130340333091962
0,Ahmad Muhammad,"Ahmad Muhammad,Milos Dugalic",241.416666666667,block_rate,Block(s) per minute,0.12840869865378
0,Ahmad Muhammad,"Ahmad Muhammad,Otis Reale",167.45,block_rate,Block(s) per minute,0.131382502239475
0,Ahmad Muhammad,"Ahmad Muhammad,Kohl Linder",39.5833333333334,block_rate,Block(s) per minute,0.176842105263158
0,Jake Bruns,"Jake Bruns,Max Hisatake",173.916666666667,block_rate,Block(s) per minute,0.097747963584092
0,Jake Bruns,"Jake Bruns,Milos Dugalic",152.2,block_rate,Block(s) per minute,0.0985545335085414
0,Jake Bruns,"Jake Bruns,Otis Reale",100.85,block_rate,Block(s) per minute,0.118988596926128
0,Jake Bruns,"Capriest Gardner,Jake Bruns",35.3666666666667,block_rate,Block(s) per minute,0.113100848256362
0,Jake Bruns,"Jake Bruns,Parker Joncus",130.9,block_rate,Block(s) per minute,0.0993124522536288
0,Jalen Lomax,"Jalen Lomax,Kohl Linder",7.68333333333333,block_rate,Block(s) per minute,0.260303687635575
0,Jalen Lomax,"Cody Mattson,Jalen Lomax",6.96666666666666,block_rate,Block(s) per minute,0.430622009569378
0,Jalen Lomax,"Brett Ott,Jalen Lomax",6.76666666666666,block_rate,Block(s) per minute,0.443349753694582
0,Jalen Lomax,"Capriest Gardner,Jalen Lomax",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Jalen Lomax,"Jalen Lomax,Zach Parduhn",5.71666666666666,block_rate,Block(s) per minute,0.524781341107872
0,Calvin Schmitz,"Calvin Schmitz,Otis Reale",208.116666666667,block_rate,Block(s) per minute,0.0768799551533595
0,Calvin Schmitz,"Calvin Schmitz,Max Hisatake",245.65,block_rate,Block(s) per minute,0.0773458172196214
0,Calvin Schmitz,"Calvin Schmitz,Capriest Gardner",12.15,block_rate,Block(s) per minute,0.0823045267489712
0,Calvin Schmitz,"Calvin Schmitz,Parker Joncus",184.016666666667,block_rate,Block(s) per minute,0.0815143555837334
0,Calvin Schmitz,"Calvin Schmitz,Kohl Linder",23.3166666666667,block_rate,Block(s) per minute,0.0857755539671193
0,Capriest Gardner,"Capriest Gardner,Jake Bruns",35.3666666666667,block_rate,Block(s) per minute,0.113100848256362
0,Capriest Gardner,"Capriest Gardner,Ricardo Whitehead",8.48333333333334,block_rate,Block(s) per minute,0.117878192534381
0,Capriest Gardner,"Capriest Gardner,Cody Mattson",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Capriest Gardner,"Capriest Gardner,Jalen Lomax",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Capriest Gardner,"Brett Ott,Capriest Gardner",6.33333333333334,block_rate,Block(s) per minute,0.157894736842105
0,Brett Ott,"Brett Ott,Capriest Gardner",6.33333333333334,block_rate,Block(s) per minute,0.157894736842105
0,Brett Ott,"Brett Ott,Zach Parduhn",10.0666666666667,block_rate,Block(s) per minute,0.298013245033113
0,Brett Ott,"Brett Ott,Cody Mattson",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Brett Ott,"Brett Ott,Jalen Lomax",6.76666666666666,block_rate,Block(s) per minute,0.443349753694582
0,Brett Ott,"Brett Ott,Kohl Linder",5.81666666666666,block_rate,Block(s) per minute,0.343839541547278
0,Jake Digiorgio,"Capriest Gardner,Jake Digiorgio",39.4,block_rate,Block(s) per minute,0.101522842639594
0,Jake Digiorgio,"Jake Digiorgio,Parker Joncus",427.783333333333,block_rate,Block(s) per minute,0.114543966961468
0,Jake Digiorgio,"Jake Digiorgio,Max Hisatake",490.616666666666,block_rate,Block(s) per minute,0.112103814926793
0,Jake Digiorgio,"Jake Digiorgio,Otis Reale",349.15,block_rate,Block(s) per minute,0.134612630674495
0,Jake Digiorgio,"Jake Digiorgio,Milos Dugalic",277.116666666667,block_rate,Block(s) per minute,0.126300595417093
0,Max Hisatake,"Jake Digiorgio,Max Hisatake",490.616666666666,block_rate,Block(s) per minute,0.112103814926793
0,Max Hisatake,"Max Hisatake,Ricardo Whitehead",17.3166666666667,block_rate,Block(s) per minute,0.115495668912416
0,Max Hisatake,"Max Hisatake,Milos Dugalic",231.583333333333,block_rate,Block(s) per minute,0.120906801007557
0,Max Hisatake,"Max Hisatake,Otis Reale",346.066666666667,block_rate,Block(s) per minute,0.12425351570025
0,Max Hisatake,"Max Hisatake,Parker Joncus",395.083333333334,block_rate,Block(s) per minute,0.116431132672432
0,Otis Reale,"Otis Reale,Parker Joncus",289.066666666667,block_rate,Block(s) per minute,0.131457564575646
0,Otis Reale,"Milos Dugalic,Otis Reale",195.7,block_rate,Block(s) per minute,0.132856412876852
0,Otis Reale,"Jake Digiorgio,Otis Reale",349.15,block_rate,Block(s) per minute,0.134612630674495
0,Otis Reale,"Anthony Mosley,Otis Reale",46.6333333333334,block_rate,Block(s) per minute,0.150107219442459
0,Otis Reale,"Otis Reale,Ricardo Whitehead",38.2,block_rate,Block(s) per minute,0.157068062827225
0,Milos Dugalic,"Ahmad Muhammad,Milos Dugalic",241.416666666667,block_rate,Block(s) per minute,0.12840869865378
0,Milos Dugalic,"Milos Dugalic,Ricardo Whitehead",45.9333333333334,block_rate,Block(s) per minute,0.130624092888244
0,Milos Dugalic,"Milos Dugalic,Parker Joncus",137.066666666667,block_rate,Block(s) per minute,0.131322957198444
0,Milos Dugalic,"Milos Dugalic,Otis Reale",195.7,block_rate,Block(s) per minute,0.132856412876852
0,Milos Dugalic,"Kohl Linder,Milos Dugalic",35.15,block_rate,Block(s) per minute,0.142247510668563
0,Cody Mattson,"Cody Mattson,Zach Parduhn",7.36666666666666,block_rate,Block(s) per minute,0.407239819004525
0,Cody Mattson,"Cody Mattson,Jalen Lomax",6.96666666666666,block_rate,Block(s) per minute,0.430622009569378
0,Cody Mattson,"Brett Ott,Cody Mattson",3.13333333333333,block_rate,Block(s) per minute,0.957446808510639
0,Cody Mattson,"Cody Mattson,Kohl Linder",2.83333333333333,block_rate,Block(s) per minute,0.705882352941177
0,Cody Mattson,"Capriest Gardner,Cody Mattson",1.85,block_rate,Block(s) per minute,0.54054054054054
0,Parker Joncus,"Jake Digiorgio,Parker Joncus",427.783333333333,block_rate,Block(s) per minute,0.114543966961468
0,Parker Joncus,"Ahmad Muhammad,Parker Joncus",282.033333333333,block_rate,Block(s) per minute,0.117007445928377
0,Parker Joncus,"Max Hisatake,Parker Joncus",395.083333333334,block_rate,Block(s) per minute,0.116431132672432
0,Parker Joncus,"Otis Reale,Parker Joncus",289.066666666667,block_rate,Block(s) per minute,0.131457564575646
0,Parker Joncus,"Milos Dugalic,Parker Joncus",137.066666666667,block_rate,Block(s) per minute,0.131322957198444
0,Ricardo Whitehead,"Capriest Gardner,Ricardo Whitehead",8.48333333333334,block_rate,Block(s) per minute,0.117878192534381
0,Ricardo Whitehead,"Ahmad Muhammad,Ricardo Whitehead",46.0333333333333,block_rate,Block(s) per minute,0.130340333091962
0,Ricardo Whitehead,"Milos Dugalic,Ricardo Whitehead",45.9333333333334,block_rate,Block(s) per minute,0.130624092888244
0,Ricardo Whitehead,"Otis Reale,Ricardo Whitehead",38.2,block_rate,Block(s) per minute,0.157068062827225
0,Ricardo Whitehead,"Kohl Linder,Ricardo Whitehead",7.85000000000001,block_rate,Block(s) per minute,0.254777070063694
0,Kohl Linder,"Kohl Linder,Ricardo Whitehead",7.85000000000001,block_rate,Block(s) per minute,0.254777070063694
0,Kohl Linder,"Jalen Lomax,Kohl Linder",7.68333333333333,block_rate,Block(s) per minute,0.260303687635575
0,Kohl Linder,"Cody Mattson,Kohl Linder",2.83333333333333,block_rate,Block(s) per minute,0.705882352941177
0,Kohl Linder,"Brett Ott,Kohl Linder",5.81666666666666,block_rate,Block(s) per minute,0.343839541547278
0,Kohl Linder,"Kohl Linder,Zach Parduhn",5.48333333333333,block_rate,Block(s) per minute,0.364741641337386
0,Zach Parduhn,"Ahmad Muhammad,Zach Parduhn",11.1,block_rate,Block(s) per minute,0.0900900900900901
0,Zach Parduhn,"Brett Ott,Zach Parduhn",10.0666666666667,block_rate,Block(s) per minute,0.298013245033113
0,Zach Parduhn,"Cody Mattson,Zach Parduhn",7.36666666666666,block_rate,Block(s) per minute,0.407239819004525
0,Zach Parduhn,"Jalen Lomax,Zach Parduhn",5.71666666666666,block_rate,Block(s) per minute,0.524781341107872
0,Zach Parduhn,"Kohl Linder,Zach Parduhn",5.48333333333333,block_rate,Block(s) per minute,0.364741641337386
0,Anthony Mosley,"Anthony Mosley,Calvin Schmitz",52.3,four_rate,number of turnovers committed per min,0.497131931166348
0,Anthony Mosley,"Anthony Mosley,Capriest Gardner",49.0166666666667,four_rate,number of turnovers committed per min,0.32641958517511
0,Anthony Mosley,"Ahmad Muhammad,Anthony Mosley",214.633333333333,four_rate,number of turnovers committed per min,0.391365118807268
0,Anthony Mosley,"Anthony Mosley,Jake Bruns",65.65,four_rate,number of turnovers committed per min,0.31987814166032
0,Anthony Mosley,"Anthony Mosley,Brett Ott",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Jalen Lomax",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Calvin Schmitz",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott",1.05,four_rate,number of turnovers committed per min,0.0
0,Ben Wagner,"Ben Wagner,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Zach Parduhn",11.1,four_rate,number of turnovers committed per min,0.72072072072072
0,Ahmad Muhammad,"Ahmad Muhammad,Jake Bruns",108.95,four_rate,number of turnovers committed per min,0.357962368058743
0,Ahmad Muhammad,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,four_rate,number of turnovers committed per min,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Capriest Gardner",31.9,four_rate,number of turnovers committed per min,0.250783699059561
0,Ahmad Muhammad,"Ahmad Muhammad,Calvin Schmitz",133.0,four_rate,number of turnovers committed per min,0.31578947368421
0,Jake Bruns,"Brett Ott,Jake Bruns",4.1,four_rate,number of turnovers committed per min,0.73170731707317
0,Jake Bruns,"Capriest Gardner,Jake Bruns",35.3666666666667,four_rate,number of turnovers committed per min,0.424128180961357
0,Jake Bruns,"Ahmad Muhammad,Jake Bruns",108.95,four_rate,number of turnovers committed per min,0.357962368058743
0,Jake Bruns,"Anthony Mosley,Jake Bruns",65.65,four_rate,number of turnovers committed per min,0.31987814166032
0,Jake Bruns,"Calvin Schmitz,Jake Bruns",100.766666666667,four_rate,number of turnovers committed per min,0.327489249090308
0,Jalen Lomax,"Jalen Lomax,Ricardo Whitehead",2.1,four_rate,number of turnovers committed per min,0.952380952380952
0,Jalen Lomax,"Capriest Gardner,Jalen Lomax",1.85,four_rate,number of turnovers committed per min,0.54054054054054
0,Jalen Lomax,"Ben Wagner,Jalen Lomax",1.05,four_rate,number of turnovers committed per min,0.0
0,Jalen Lomax,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,four_rate,number of turnovers committed per min,0.0
0,Jalen Lomax,"Calvin Schmitz,Jalen Lomax",3.63333333333333,four_rate,number of turnovers committed per min,0.275229357798165
0,Calvin Schmitz,"Calvin Schmitz,Cody Mattson",11.0333333333333,four_rate,number of turnovers committed per min,0.634441087613292
0,Calvin Schmitz,"Calvin Schmitz,Jake Bruns",100.766666666667,four_rate,number of turnovers committed per min,0.327489249090308
0,Calvin Schmitz,"Ahmad Muhammad,Calvin Schmitz",133.0,four_rate,number of turnovers committed per min,0.31578947368421
0,Calvin Schmitz,"Ben Wagner,Calvin Schmitz",1.05,four_rate,number of turnovers committed per min,0.0
0,Calvin Schmitz,"Calvin Schmitz,Jalen Lomax",3.63333333333333,four_rate,number of turnovers committed per min,0.275229357798165
0,Capriest Gardner,"Capriest Gardner,Cody Mattson",1.85,four_rate,number of turnovers committed per min,0.54054054054054
0,Capriest Gardner,"Capriest Gardner,Jake Bruns",35.3666666666667,four_rate,number of turnovers committed per min,0.424128180961357
0,Capriest Gardner,"Anthony Mosley,Capriest Gardner",49.0166666666667,four_rate,number of turnovers committed per min,0.32641958517511
0,Capriest Gardner,"Ahmad Muhammad,Capriest Gardner",31.9,four_rate,number of turnovers committed per min,0.250783699059561
0,Capriest Gardner,"Calvin Schmitz,Capriest Gardner",12.15,four_rate,number of turnovers committed per min,0.329218106995885
0,Brett Ott,"Brett Ott,Jake Digiorgio",4.1,four_rate,number of turnovers committed per min,0.73170731707317
0,Brett Ott,"Brett Ott,Calvin Schmitz",4.53333333333333,four_rate,number of turnovers committed per min,0.441176470588235
0,Brett Ott,"Anthony Mosley,Brett Ott",2.81666666666667,four_rate,number of turnovers committed per min,0.0
0,Brett Ott,"Ben Wagner,Brett Ott",1.05,four_rate,number of turnovers committed per min,0.0
0,Brett Ott,"Brett Ott,Jalen Lomax",6.76666666666666,four_rate,number of turnovers committed per min,0.295566502463054
0,Jake Digiorgio,"Brett Ott,Jake Digiorgio",4.1,four_rate,number of turnovers committed per min,0.73170731707317
0,Jake Digiorgio,"Ahmad Muhammad,Jake Digiorgio",420.916666666666,four_rate,number of turnovers committed per min,0.368243912096615
0,Jake Digiorgio,"Jake Bruns,Jake Digiorgio",211.6,four_rate,number of turnovers committed per min,0.359168241965974
0,Jake Digiorgio,"Jake Digiorgio,Jalen Lomax",3.83333333333333,four_rate,number of turnovers committed per min,0.0
0,Jake Digiorgio,"Calvin Schmitz,Jake Digiorgio",262.45,four_rate,number of turnovers committed per min,0.361973709277958
0,Max Hisatake,"Max Hisatake,Ricardo Whitehead",17.3166666666667,four_rate,number of turnovers committed per min,0.635226179018287
0,Max Hisatake,"Ahmad Muhammad,Max Hisatake",365.85,four_rate,number of turnovers committed per min,0.40453737870712
0,Max Hisatake,"Jake Bruns,Max Hisatake",173.916666666667,four_rate,number of turnovers committed per min,0.350742692860565
0,Max Hisatake,"Calvin Schmitz,Max Hisatake",245.65,four_rate,number of turnovers committed per min,0.366374923671891
0,Max Hisatake,"Capriest Gardner,Max Hisatake",37.7833333333333,four_rate,number of turnovers committed per min,0.370533745037494
0,Otis Reale,"Otis Reale,Zach Parduhn",0.583333333333334,four_rate,number of turnovers committed per min,1.71428571428571
0,Otis Reale,"Capriest Gardner,Otis Reale",37.15,four_rate,number of turnovers committed per min,0.376850605652759
0,Otis Reale,"Jake Bruns,Otis Reale",100.85,four_rate,number of turnovers committed per min,0.347050074367873
0,Otis Reale,"Ahmad Muhammad,Otis Reale",167.45,four_rate,number of turnovers committed per min,0.352343983278591
0,Otis Reale,"Calvin Schmitz,Otis Reale",208.116666666667,four_rate,number of turnovers committed per min,0.355569792584288
0,Milos Dugalic,"Milos Dugalic,Ricardo Whitehead",45.9333333333334,four_rate,number of turnovers committed per min,0.413642960812772
0,Milos Dugalic,"Ahmad Muhammad,Milos Dugalic",241.416666666667,four_rate,number of turnovers committed per min,0.356230583362099
0,Milos Dugalic,"Jake Bruns,Milos Dugalic",152.2,four_rate,number of turnovers committed per min,0.341655716162944
0,Milos Dugalic,"Jalen Lomax,Milos Dugalic",4.5,four_rate,number of turnovers committed per min,0.0
0,Milos Dugalic,"Calvin Schmitz,Milos Dugalic",106.25,four_rate,number of turnovers committed per min,0.310588235294118
0,Cody Mattson,"Cody Mattson,Zach Parduhn",7.36666666666666,four_rate,number of turnovers committed per min,0.678733031674209
0,Cody Mattson,"Ahmad Muhammad,Cody Mattson",22.0333333333333,four_rate,number of turnovers committed per min,0.544629349470499
0,Cody Mattson,"Cody Mattson,Jake Bruns",12.7833333333333,four_rate,number of turnovers committed per min,0.391134289439374
0,Cody Mattson,"Cody Mattson,Jalen Lomax",6.96666666666666,four_rate,number of turnovers committed per min,0.143540669856459
0,Cody Mattson,"Anthony Mosley,Cody Mattson",12.1833333333333,four_rate,number of turnovers committed per min,0.492476060191518
0,Parker Joncus,"Jalen Lomax,Parker Joncus",2.76666666666667,four_rate,number of turnovers committed per min,0.72289156626506
0,Parker Joncus,"Anthony Mosley,Parker Joncus",186.983333333333,four_rate,number of turnovers committed per min,0.390409127373206
0,Parker Joncus,"Jake Bruns,Parker Joncus",130.9,four_rate,number of turnovers committed per min,0.320855614973262
0,Parker Joncus,"Ahmad Muhammad,Parker Joncus",282.033333333333,four_rate,number of turnovers committed per min,0.358113698144427
0,Parker Joncus,"Calvin Schmitz,Parker Joncus",184.016666666667,four_rate,number of turnovers committed per min,0.304320260845938
0,Ricardo Whitehead,"Jalen Lomax,Ricardo Whitehead",2.1,four_rate,number of turnovers committed per min,0.952380952380952
0,Ricardo Whitehead,"Jake Bruns,Ricardo Whitehead",34.3,four_rate,number of turnovers committed per min,0.524781341107872
0,Ricardo Whitehead,"Ahmad Muhammad,Ricardo Whitehead",46.0333333333333,four_rate,number of turnovers committed per min,0.499637943519189
0,Ricardo Whitehead,"Anthony Mosley,Ricardo Whitehead",24.85,four_rate,number of turnovers committed per min,0.402414486921529
0,Ricardo Whitehead,"Calvin Schmitz,Ricardo Whitehead",25.9,four_rate,number of turnovers committed per min,0.386100386100386
0,Kohl Linder,"Jalen Lomax,Kohl Linder",7.68333333333333,four_rate,number of turnovers committed per min,0.390455531453362
0,Kohl Linder,"Jake Bruns,Kohl Linder",35.9,four_rate,number of turnovers committed per min,0.278551532033426
0,Kohl Linder,"Anthony Mosley,Kohl Linder",12.8833333333333,four_rate,number of turnovers committed per min,0.0776196636481242
0,Kohl Linder,"Ben Wagner,Kohl Linder",1.05,four_rate,number of turnovers committed per min,0.0
0,Kohl Linder,"Ahmad Muhammad,Kohl Linder",39.5833333333334,four_rate,number of turnovers committed per min,0.176842105263158
0,Zach Parduhn,"Otis Reale,Zach Parduhn",0.583333333333334,four_rate,number of turnovers committed per min,1.71428571428571
0,Zach Parduhn,"Calvin Schmitz,Zach Parduhn",29.9666666666667,four_rate,number of turnovers committed per min,0.400444938820912
0,Zach Parduhn,"Jake Bruns,Zach Parduhn",26.4833333333333,four_rate,number of turnovers committed per min,0.302076777847703
0,Zach Parduhn,"Anthony Mosley,Zach Parduhn",6.06666666666667,four_rate,number of turnovers committed per min,0.329670329670329
0,Zach Parduhn,"Jalen Lomax,Zach Parduhn",5.71666666666666,four_rate,number of turnovers committed per min,0.349854227405248
0,Anthony Mosley,"Anthony Mosley,Ricardo Whitehead",24.85,three_point_rate,number of 3 point attempts per minute,0.442655935613682
0,Anthony Mosley,"Anthony Mosley,Cody Mattson",12.1833333333333,three_point_rate,number of 3 point attempts per minute,0.492476060191518
0,Anthony Mosley,"Anthony Mosley,Calvin Schmitz",52.3,three_point_rate,number of 3 point attempts per minute,0.497131931166348
0,Anthony Mosley,"Anthony Mosley,Jake Bruns",65.65,three_point_rate,number of 3 point attempts per minute,0.624523990860624
0,Anthony Mosley,"Anthony Mosley,Kohl Linder",12.8833333333333,three_point_rate,number of 3 point attempts per minute,0.93143596377749
0,Ben Wagner,"Ben Wagner,Jalen Lomax",1.05,three_point_rate,number of 3 point attempts per minute,0.0
0,Ben Wagner,"Ben Wagner,Calvin Schmitz",1.05,three_point_rate,number of 3 point attempts per minute,0.0
0,Ben Wagner,"Ben Wagner,Brett Ott",1.05,three_point_rate,number of 3 point attempts per minute,0.0
0,Ben Wagner,"Ben Wagner,Kohl Linder",1.05,three_point_rate,number of 3 point attempts per minute,0.0
0,Ahmad Muhammad,"Ahmad Muhammad,Otis Reale",167.45,three_point_rate,number of 3 point attempts per minute,0.459838757838161
0,Ahmad Muhammad,"Ahmad Muhammad,Milos Dugalic",241.416666666667,three_point_rate,number of 3 point attempts per minute,0.476354849844667
0,Ahmad Muhammad,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,three_point_rate,number of 3 point attempts per minute,1.04347826086956
0,Ahmad Muhammad,"Ahmad Muhammad,Calvin Schmitz",133.0,three_point_rate,number of 3 point attempts per minute,0.50375939849624
0,Ahmad Muhammad,"Ahmad Muhammad,Kohl Linder",39.5833333333334,three_point_rate,number of 3 point attempts per minute,0.707368421052631
0,Jake Bruns,"Jake Bruns,Milos Dugalic",152.2,three_point_rate,number of 3 point attempts per minute,0.49934296977661
0,Jake Bruns,"Jake Bruns,Parker Joncus",130.9,three_point_rate,number of 3 point attempts per minute,0.565317035905271
0,Jake Bruns,"Jake Bruns,Jalen Lomax",2.76666666666667,three_point_rate,number of 3 point attempts per minute,0.72289156626506
0,Jake Bruns,"Anthony Mosley,Jake Bruns",65.65,three_point_rate,number of 3 point attempts per minute,0.624523990860624
0,Jake Bruns,"Jake Bruns,Kohl Linder",35.9,three_point_rate,number of 3 point attempts per minute,0.668523676880223
0,Jalen Lomax,"Jake Bruns,Jalen Lomax",2.76666666666667,three_point_rate,number of 3 point attempts per minute,0.72289156626506
0,Jalen Lomax,"Jalen Lomax,Parker Joncus",2.76666666666667,three_point_rate,number of 3 point attempts per minute,0.72289156626506
0,Jalen Lomax,"Jalen Lomax,Milos Dugalic",4.5,three_point_rate,number of 3 point attempts per minute,1.11111111111111
0,Jalen Lomax,"Ahmad Muhammad,Jalen Lomax",3.83333333333333,three_point_rate,number of 3 point attempts per minute,1.04347826086956
0,Jalen Lomax,"Jake Digiorgio,Jalen Lomax",3.83333333333333,three_point_rate,number of 3 point attempts per minute,1.04347826086956
0,Calvin Schmitz,"Anthony Mosley,Calvin Schmitz",52.3,three_point_rate,number of 3 point attempts per minute,0.497131931166348
0,Calvin Schmitz,"Calvin Schmitz,Parker Joncus",184.016666666667,three_point_rate,number of 3 point attempts per minute,0.521691875735894
0,Calvin Schmitz,"Ahmad Muhammad,Calvin Schmitz",133.0,three_point_rate,number of 3 point attempts per minute,0.50375939849624
0,Calvin Schmitz,"Calvin Schmitz,Capriest Gardner",12.15,three_point_rate,number of 3 point attempts per minute,0.658436213991769
0,Calvin Schmitz,"Calvin Schmitz,Kohl Linder",23.3166666666667,three_point_rate,number of 3 point attempts per minute,0.600428877769835
0,Capriest Gardner,"Capriest Gardner,Jake Digiorgio",39.4,three_point_rate,number of 3 point attempts per minute,0.355329949238579
0,Capriest Gardner,"Ahmad Muhammad,Capriest Gardner",31.9,three_point_rate,number of 3 point attempts per minute,0.407523510971787
0,Capriest Gardner,"Capriest Gardner,Jake Bruns",35.3666666666667,three_point_rate,number of 3 point attempts per minute,0.395852968897267
0,Capriest Gardner,"Calvin Schmitz,Capriest Gardner",12.15,three_point_rate,number of 3 point attempts per minute,0.658436213991769
0,Capriest Gardner,"Capriest Gardner,Parker Joncus",27.4833333333333,three_point_rate,number of 3 point attempts per minute,0.436628259551243
0,Brett Ott,"Brett Ott,Jake Bruns",4.1,three_point_rate,number of 3 point attempts per minute,0.24390243902439
0,Brett Ott,"Brett Ott,Zach Parduhn",10.0666666666667,three_point_rate,number of 3 point attempts per minute,0.298013245033113
0,Brett Ott,"Brett Ott,Milos Dugalic",2.81666666666667,three_point_rate,number of 3 point attempts per minute,0.355029585798816
0,Brett Ott,"Anthony Mosley,Brett Ott",2.81666666666667,three_point_rate,number of 3 point attempts per minute,0.355029585798816
0,Brett Ott,"Brett Ott,Parker Joncus",3.2,three_point_rate,number of 3 point attempts per minute,0.3125
0,Jake Digiorgio,"Jake Digiorgio,Parker Joncus",427.783333333333,three_point_rate,number of 3 point attempts per minute,0.453500603888261
0,Jake Digiorgio,"Jake Digiorgio,Milos Dugalic",277.116666666667,three_point_rate,number of 3 point attempts per minute,0.469116497263487
0,Jake Digiorgio,"Jake Bruns,Jake Digiorgio",211.6,three_point_rate,number of 3 point attempts per minute,0.486767485822306
0,Jake Digiorgio,"Jake Digiorgio,Jalen Lomax",3.83333333333333,three_point_rate,number of 3 point attempts per minute,1.04347826086956
0,Jake Digiorgio,"Jake Digiorgio,Kohl Linder",34.5666666666667,three_point_rate,number of 3 point attempts per minute,0.578592092574735
0,Max Hisatake,"Max Hisatake,Otis Reale",346.066666666667,three_point_rate,number of 3 point attempts per minute,0.439221729917164
0,Max Hisatake,"Max Hisatake,Parker Joncus",395.083333333334,three_point_rate,number of 3 point attempts per minute,0.473317865429234
0,Max Hisatake,"Max Hisatake,Milos Dugalic",231.583333333333,three_point_rate,number of 3 point attempts per minute,0.444764303706369
0,Max Hisatake,"Calvin Schmitz,Max Hisatake",245.65,three_point_rate,number of 3 point attempts per minute,0.476287400773458
0,Max Hisatake,"Kohl Linder,Max Hisatake",21.2666666666667,three_point_rate,number of 3 point attempts per minute,0.846394984326019
0,Otis Reale,"Milos Dugalic,Otis Reale",195.7,three_point_rate,number of 3 point attempts per minute,0.444557996934083
0,Otis Reale,"Ahmad Muhammad,Otis Reale",167.45,three_point_rate,number of 3 point attempts per minute,0.459838757838161
0,Otis Reale,"Jake Bruns,Otis Reale",100.85,three_point_rate,number of 3 point attempts per minute,0.44620723847298
0,Otis Reale,"Otis Reale,Parker Joncus",289.066666666667,three_point_rate,number of 3 point attempts per minute,0.470479704797048
